season,week,day_of_week,time_of_game,primetime,playoff_game,team_home,score_home,score_away,team_away,team_favored_id,point_spread,total_line,stadium,game_location,stadium_neutral,weather_temp,wind_mph,indoor,point_differential,total_points_scored,favorite,total_result,result,cover_result,team_favored_id_int,spread_category,winner,loser,cover_id
2018,2,6,1:00 PM,0,0,TEN,20,17,HOU,HOU,-3.5,41,Nissan Stadium,"Nashville, Tennessee",0,81,12,0,3,37,0,0,1,1,13,Medium Spread,TEN,HOU,TEN
2018,2,6,1:00 PM,0,0,WAS,9,21,IND,WAS,-6,48,FedEx Field,"Landover, Maryland",0,71,5,0,-12,30,1,0,0,0,33,Medium Spread,IND,WAS,IND
2018,2,0,8:30 PM,1,0,CHI,24,17,SEA,CHI,-4.5,42.5,Soldier Field,"Chicago, Illinois",0,79,2,0,7,41,1,0,1,1,6,Medium Spread,CHI,SEA,CHI
2018,3,3,8:30 PM,1,0,CLE,21,17,NYJ,CLE,-3,41,FirstEnergy Stadium,"Cleveland, Ohio",0,83,11,0,4,38,1,0,1,1,8,Low Spread,CLE,NYJ,CLE
2018,3,6,4:30 PM,0,0,ARI,14,16,CHI,CHI,-5.5,39,State Farm Stadium,"Glendale, Arizona",0,72,0,1,-2,30,0,0,0,1,6,Medium Spread,CHI,ARI,ARI
2018,3,6,1:00 PM,0,0,ATL,37,43,NO,ATL,-1.5,54,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,-6,80,1,1,0,0,2,Low Spread,NO,ATL,NO
2018,3,6,1:00 PM,0,0,BAL,27,14,DEN,BAL,-5.5,46,M&T Bank Stadium,"Baltimore, Maryland",0,61,5,0,13,41,1,0,1,1,3,Medium Spread,BAL,DEN,BAL
2018,3,6,1:00 PM,0,0,CAR,31,21,CIN,CAR,-2.5,44,Bank of America Stadium,"Charlotte, North Carolina",0,80,3,0,10,52,1,1,1,1,5,Low Spread,CAR,CIN,CAR
2018,3,6,8:30 PM,1,0,DET,26,10,NE,NE,-7,55,Ford Field,"Detroit, Michigan",0,72,0,1,16,36,0,0,1,1,22,Medium Spread,DET,NE,DET
2018,3,6,1:00 PM,0,0,HOU,22,27,NYG,HOU,-6.5,44,NRG Stadium,"Houston, Texas",0,72,0,1,-5,49,1,1,0,0,13,Medium Spread,NYG,HOU,NYG
2018,3,6,1:00 PM,0,0,JAX,6,9,TEN,JAX,-10,39,EverBank Field,"Jacksonville, Florida",0,89,10,0,-3,15,1,0,0,0,15,High Spread,TEN,JAX,TEN
2018,3,6,1:00 PM,0,0,KC,38,27,SF,KC,-5.5,53,Arrowhead Stadium,"Kansas City, Missouri",0,70,4,0,11,65,1,1,1,1,16,Medium Spread,KC,SF,KC
2018,3,6,4:00 PM,0,0,LAR,35,23,LAC,LAR,-7.5,49,Los Angeles Memorial Coliseum,"Los Angeles, California",0,80,5,0,12,58,1,1,1,1,18,Medium Spread,LAR,LAC,LAR
2018,3,6,1:00 PM,0,0,MIA,28,20,LVR,MIA,-3,46,Hard Rock Stadium,"Miami Gardens, Florida",0,90,7,0,8,48,1,1,1,1,20,Low Spread,MIA,LVR,MIA
2018,3,6,1:00 PM,0,0,MIN,6,27,BUF,MIN,-16.5,41,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,-21,33,1,0,0,0,21,High Spread,BUF,MIN,BUF
2018,3,6,1:00 PM,0,0,PHI,20,16,IND,PHI,-6.5,45.5,Lincoln Financial Field,"Philadelphia, Pennsylvania",0,61,5,0,4,36,1,0,1,0,26,Medium Spread,PHI,IND,IND
2018,3,6,4:30 PM,0,0,SEA,24,13,DAL,SEA,-1,40,Lumen Field,"Seattle, Washington",0,61,4,0,11,37,1,0,1,1,29,Low Spread,SEA,DAL,SEA
2018,3,6,1:00 PM,0,0,WAS,31,17,GB,GB,-2.5,45.5,FedEx Field,"Landover, Maryland",0,62,6,0,14,48,0,1,1,1,12,Low Spread,WAS,GB,WAS
2018,3,0,8:30 PM,1,0,TB,27,30,PIT,PIT,-1,55,Raymond James Stadium,"Tampa, Florida",0,77,5,0,-3,57,0,1,0,0,28,Low Spread,PIT,TB,PIT
2018,4,3,8:30 PM,1,0,LAR,38,31,MIN,LAR,-7.5,48.5,Los Angeles Memorial Coliseum,"Los Angeles, California",0,75,3,0,7,69,1,1,1,0,18,Medium Spread,LAR,MIN,MIN
2018,4,6,4:00 PM,0,0,ARI,17,20,SEA,SEA,-3.5,40,State Farm Stadium,"Glendale, Arizona",0,72,0,1,-3,37,0,0,0,1,29,Medium Spread,SEA,ARI,ARI
2018,4,6,1:00 PM,0,0,ATL,36,37,CIN,ATL,-3.5,52.5,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,-1,73,1,1,0,0,2,Medium Spread,CIN,ATL,CIN
2018,4,6,1:00 PM,0,0,CHI,48,10,TB,CHI,-3,46,Soldier Field,"Chicago, Illinois",0,66,5,0,38,58,1,1,1,1,6,Low Spread,CHI,TB,CHI
2018,4,6,1:00 PM,0,0,DAL,26,24,DET,DAL,-2.5,43.5,AT&T Stadium,"Arlington, Texas",0,72,0,1,2,50,1,1,1,0,9,Low Spread,DAL,DET,DET
2018,4,6,1:00 PM,0,0,GB,22,0,BUF,GB,-8.5,43.5,Lambeau Field,"Green Bay, Wisconsin",0,49,9,0,22,22,1,0,1,1,12,High Spread,GB,BUF,GB
2018,4,6,1:00 PM,0,0,IND,34,37,HOU,IND,-1,48,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,-3,71,1,1,0,0,14,Low Spread,HOU,IND,HOU
2018,4,6,1:00 PM,0,0,JAX,31,12,NYJ,JAX,-7.5,40.5,EverBank Field,"Jacksonville, Florida",0,86,10,0,19,43,1,1,1,1,15,Medium Spread,JAX,NYJ,JAX
2018,4,6,4:30 PM,0,0,LAC,29,27,SF,LAC,-10.5,46,Dignity Health Sports Park,"Carson, California",0,78,9,0,2,56,1,1,1,0,17,High Spread,LAC,SF,SF
2018,4,6,1:00 PM,0,0,NE,38,7,MIA,NE,-6.5,50.5,Gillette Stadium,"Foxboro, Massachusetts",0,65,6,0,31,45,1,0,1,1,22,Medium Spread,NE,MIA,NE
2018,4,6,4:30 PM,0,0,NYG,18,33,NO,NO,-3.5,51.5,MetLife Stadium,"East Rutherford, New Jersey",0,71,7,0,-15,51,0,0,0,0,23,Medium Spread,NO,NYG,NO
2018,4,6,4:00 PM,0,0,LVR,45,42,CLE,LVR,-2.5,44.5,Oakland Coliseum,"Oakland, California",0,71,8,0,3,87,1,1,1,1,19,Low Spread,LVR,CLE,LVR
2018,4,6,8:30 PM,1,0,PIT,14,26,BAL,PIT,-3,51,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,69,2,0,-12,40,1,0,0,0,28,Low Spread,BAL,PIT,BAL
2018,4,6,1:00 PM,0,0,TEN,26,23,PHI,PHI,-3,41.5,Nissan Stadium,"Nashville, Tennessee",0,80,4,0,3,49,0,1,1,1,26,Low Spread,TEN,PHI,TEN
2018,4,0,8:30 PM,1,0,DEN,23,27,KC,KC,-3.5,53.5,Empower Field at Mile High,"Denver, Colorado",0,65,5,0,-4,50,0,0,0,0,16,Medium Spread,KC,DEN,KC
2018,5,3,8:30 PM,1,0,NE,38,24,IND,NE,-10.5,49.5,Gillette Stadium,"Foxboro, Massachusetts",0,66,6,0,14,62,1,1,1,1,22,High Spread,NE,IND,NE
2018,5,6,1:00 PM,0,0,BUF,13,12,TEN,TEN,-6,38.5,New Era Field,"Orchard Park, New York",0,62,8,0,1,25,0,0,1,1,32,Medium Spread,BUF,TEN,BUF
2018,5,6,1:00 PM,0,0,CAR,33,31,NYG,CAR,-7,43.5,Bank of America Stadium,"Charlotte, North Carolina",0,80,3,0,2,64,1,1,1,0,5,Medium Spread,CAR,NYG,NYG
2018,5,6,1:00 PM,0,0,CIN,27,17,MIA,CIN,-6.5,47.5,Paycor Stadium,"Cincinatti, Ohio",0,87,4,0,10,44,1,0,1,1,7,Medium Spread,CIN,MIA,CIN
2018,5,6,1:00 PM,0,0,CLE,12,9,BAL,BAL,-3,44.5,FirstEnergy Stadium,"Cleveland, Ohio",0,72,5,0,3,21,0,0,1,1,3,Low Spread,CLE,BAL,CLE
2018,5,6,1:00 PM,0,0,DET,31,23,GB,GB,-1,50,Ford Field,"Detroit, Michigan",0,72,0,1,8,54,0,1,1,1,12,Low Spread,DET,GB,DET
2018,5,6,8:30 PM,1,0,HOU,19,16,DAL,HOU,-3.5,45.5,NRG Stadium,"Houston, Texas",0,72,0,1,3,35,1,0,1,0,13,Medium Spread,HOU,DAL,DAL
2018,5,6,1:00 PM,0,0,KC,30,14,JAX,KC,-3,48,Arrowhead Stadium,"Kansas City, Missouri",0,58,5,0,16,44,1,0,1,1,16,Low Spread,KC,JAX,KC
2018,5,6,4:00 PM,0,0,LAC,26,10,LVR,LAC,-5,52,Dignity Health Sports Park,"Carson, California",0,75,10,0,16,36,1,0,1,1,17,Medium Spread,LAC,LVR,LAC
2018,5,6,1:00 PM,0,0,NYJ,34,16,DEN,NYJ,-1,43,MetLife Stadium,"East Rutherford, New Jersey",0,77,7,0,18,50,1,1,1,1,25,Low Spread,NYJ,DEN,NYJ
2018,5,6,4:30 PM,0,0,PHI,21,23,MIN,PHI,-3.5,48,Lincoln Financial Field,"Philadelphia, Pennsylvania",0,79,6,0,-2,44,1,0,0,0,26,Medium Spread,MIN,PHI,MIN
2018,5,6,1:00 PM,0,0,PIT,41,17,ATL,PIT,-3.5,57,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,83,5,0,24,58,1,1,1,1,28,Medium Spread,PIT,ATL,PIT
2018,5,6,4:30 PM,0,0,SF,18,28,ARI,SF,-3,40.5,Levi's Stadium,"Santa Clara, California",0,79,15,0,-10,46,1,1,0,0,30,Low Spread,ARI,SF,ARI
2018,5,6,4:30 PM,0,0,SEA,31,33,LAR,LAR,-7.5,50.5,Lumen Field,"Seattle, Washington",0,53,5,0,-2,64,0,1,0,1,18,Medium Spread,LAR,SEA,SEA
2018,5,0,8:30 PM,1,0,NO,43,19,WAS,NO,-5.5,51.5,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,24,62,1,1,1,1,23,Medium Spread,NO,WAS,NO
2018,6,3,8:30 PM,1,0,NYG,13,34,PHI,PHI,-1.5,45,MetLife Stadium,"East Rutherford, New Jersey",0,70,3,0,-21,47,0,1,0,0,26,Low Spread,PHI,NYG,PHI
2018,6,6,1:00 PM,0,0,ATL,34,29,TB,ATL,-3,57,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,5,63,1,1,1,1,2,Low Spread,ATL,TB,ATL
2018,6,6,1:00 PM,0,0,CIN,21,28,PIT,CIN,-1.5,49.5,Paycor Stadium,"Cincinatti, Ohio",0,51,6,0,-7,49,1,0,0,0,7,Low Spread,PIT,CIN,PIT
2018,6,6,1:00 PM,0,0,CLE,14,38,LAC,CLE,-1,47,FirstEnergy Stadium,"Cleveland, Ohio",0,57,12,0,-24,52,1,1,0,0,8,Low Spread,LAC,CLE,LAC
2018,6,6,4:30 PM,0,0,DAL,40,7,JAX,JAX,-3,39,AT&T Stadium,"Arlington, Texas",0,72,0,1,33,47,0,1,1,1,15,Low Spread,DAL,JAX,DAL
2018,6,6,4:00 PM,0,0,DEN,20,23,LAR,LAR,-7,50,Empower Field at Mile High,"Denver, Colorado",0,25,6,0,-3,43,0,0,0,1,18,Medium Spread,LAR,DEN,DEN
2018,6,6,1:00 PM,0,0,HOU,20,13,BUF,HOU,-10.5,40.5,NRG Stadium,"Houston, Texas",0,72,0,1,7,33,1,0,1,0,13,High Spread,HOU,BUF,BUF
2018,6,6,1:00 PM,0,0,MIA,31,28,CHI,CHI,-7.5,40.5,Hard Rock Stadium,"Miami Gardens, Florida",0,89,8,0,3,59,0,1,1,1,6,Medium Spread,MIA,CHI,MIA
2018,6,6,1:00 PM,0,0,MIN,27,17,ARI,MIN,-10,43.5,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,10,44,1,1,1,2,21,High Spread,MIN,ARI,Push
2018,6,6,8:30 PM,1,0,NE,43,40,KC,NE,-3.5,59.5,Gillette Stadium,"Foxboro, Massachusetts",0,45,0,0,3,83,1,1,1,0,22,Medium Spread,NE,KC,KC
2018,6,6,1:00 PM,0,0,NYJ,42,34,IND,NYJ,-2.5,47.5,MetLife Stadium,"East Rutherford, New Jersey",0,60,7,0,8,76,1,1,1,1,25,Low Spread,NYJ,IND,NYJ
2018,6,6,1:00 PM,0,0,LVR,3,27,SEA,SEA,-3,48,Tottenham Hotspur Stadium,"London, England",1,50,12,0,-24,30,0,0,0,0,29,Low Spread,SEA,LVR,SEA
2018,6,6,4:30 PM,0,0,TEN,0,21,BAL,BAL,-2.5,43.5,Nissan Stadium,"Nashville, Tennessee",0,66,4,0,-21,21,0,0,0,0,3,Low Spread,BAL,TEN,BAL
2018,6,6,1:00 PM,0,0,WAS,23,17,CAR,CAR,-1,44.5,FedEx Field,"Landover, Maryland",0,52,0,0,6,40,0,0,1,1,5,Low Spread,WAS,CAR,WAS
2018,6,0,8:30 PM,1,0,GB,33,30,SF,GB,-9,46.5,Lambeau Field,"Green Bay, Wisconsin",0,37,5,0,3,63,1,1,1,0,12,High Spread,GB,SF,SF
2018,7,3,8:30 PM,1,0,ARI,10,45,DEN,DEN,-1,42.5,State Farm Stadium,"Glendale, Arizona",0,72,0,1,-35,55,0,1,0,0,10,Low Spread,DEN,ARI,DEN
2018,7,6,4:00 PM,0,0,BAL,23,24,NO,BAL,-2.5,49,M&T Bank Stadium,"Baltimore, Maryland",0,54,15,0,-1,47,1,0,0,0,3,Low Spread,NO,BAL,NO
2018,7,6,1:00 PM,0,0,CHI,31,38,NE,NE,-1,48.5,Soldier Field,"Chicago, Illinois",0,44,9,0,-7,69,0,1,0,0,22,Low Spread,NE,CHI,NE
2018,7,6,1:00 PM,0,0,IND,37,5,BUF,IND,-7,43.5,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,32,42,1,0,1,1,14,Medium Spread,IND,BUF,IND
2018,7,6,1:00 PM,0,0,JAX,7,20,HOU,JAX,-3.5,42.5,EverBank Field,"Jacksonville, Florida",0,68,15,0,-13,27,1,0,0,0,15,Medium Spread,HOU,JAX,HOU
2018,7,6,8:30 PM,1,0,KC,45,10,CIN,KC,-6.5,56,Arrowhead Stadium,"Kansas City, Missouri",0,59,10,0,35,55,1,0,1,1,16,Medium Spread,KC,CIN,KC
2018,7,6,9:30 AM,0,0,LAC,20,19,TEN,LAC,-6.5,46,Wembley Stadium,"London, England",1,66,6,0,1,39,1,0,1,0,17,Medium Spread,LAC,TEN,TEN
2018,7,6,1:00 PM,0,0,MIA,21,32,DET,DET,-3,47,Hard Rock Stadium,"Miami Gardens, Florida",0,89,8,0,-11,53,0,1,0,0,11,Low Spread,DET,MIA,DET
2018,7,6,1:00 PM,0,0,NYJ,17,37,MIN,MIN,-3.5,45,MetLife Stadium,"East Rutherford, New Jersey",0,46,16,0,-20,54,0,1,0,0,21,Medium Spread,MIN,NYJ,MIN
2018,7,6,1:00 PM,0,0,PHI,17,21,CAR,PHI,-5,45,Lincoln Financial Field,"Philadelphia, Pennsylvania",0,49,19,0,-4,38,1,0,0,0,26,Medium Spread,CAR,PHI,CAR
2018,7,6,4:30 PM,0,0,SF,10,39,LAR,LAR,-8,52,Levi's Stadium,"Santa Clara, California",0,62,5,0,-29,49,0,0,0,0,18,High Spread,LAR,SF,LAR
2018,7,6,1:00 PM,0,0,TB,26,23,CLE,TB,-3.5,52.5,Raymond James Stadium,"Tampa, Florida",0,79,7,0,3,49,1,0,1,0,31,Medium Spread,TB,CLE,CLE
2018,7,6,4:30 PM,0,0,WAS,20,17,DAL,DAL,-1,40.5,FedEx Field,"Landover, Maryland",0,52,12,0,3,37,0,0,1,1,9,Low Spread,WAS,DAL,WAS
2018,7,0,8:30 PM,1,0,ATL,23,20,NYG,ATL,-4,53,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,3,43,1,0,1,0,2,Medium Spread,ATL,NYG,NYG
2018,8,3,8:30 PM,1,0,HOU,42,23,MIA,HOU,-7.5,45,NRG Stadium,"Houston, Texas",0,72,0,1,19,65,1,1,1,1,13,Medium Spread,HOU,MIA,HOU
2018,8,6,4:30 PM,0,0,ARI,18,15,SF,ARI,-2.5,40,State Farm Stadium,"Glendale, Arizona",0,72,0,1,3,33,1,0,1,1,1,Low Spread,ARI,SF,ARI
2018,8,6,1:00 PM,0,0,CAR,36,21,BAL,BAL,-2.5,44,Bank of America Stadium,"Charlotte, North Carolina",0,61,10,0,15,57,0,1,1,1,3,Low Spread,CAR,BAL,CAR
2018,8,6,1:00 PM,0,0,CHI,24,10,NYJ,CHI,-8.5,42.5,Soldier Field,"Chicago, Illinois",0,48,18,0,14,34,1,0,1,1,6,High Spread,CHI,NYJ,CHI
2018,8,6,1:00 PM,0,0,CIN,37,34,TB,CIN,-3.5,55,Paycor Stadium,"Cincinatti, Ohio",0,55,7,0,3,71,1,1,1,0,7,Medium Spread,CIN,TB,TB
2018,8,6,1:00 PM,0,0,DET,14,28,SEA,DET,-3,48,Ford Field,"Detroit, Michigan",0,72,0,1,-14,42,1,0,0,0,11,Low Spread,SEA,DET,SEA
2018,8,6,9:30 AM,0,0,JAX,18,24,PHI,PHI,-3.5,44,Wembley Stadium,"London, England",1,48,12,0,-6,42,0,0,0,0,26,Medium Spread,PHI,JAX,PHI
2018,8,6,1:00 PM,0,0,KC,30,23,DEN,KC,-8.5,53,Arrowhead Stadium,"Kansas City, Missouri",0,56,12,0,7,53,1,2,1,0,16,High Spread,KC,DEN,DEN
2018,8,6,4:30 PM,0,0,LAR,29,27,GB,LAR,-7.5,57,Los Angeles Memorial Coliseum,"Los Angeles, California",0,82,1,0,2,56,1,0,1,0,18,Medium Spread,LAR,GB,GB
2018,8,6,8:30 PM,1,0,MIN,20,30,NO,MIN,-2.5,53.5,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,-10,50,1,0,0,0,21,Low Spread,NO,MIN,NO
2018,8,6,1:00 PM,0,0,NYG,13,20,WAS,WAS,-1,44,MetLife Stadium,"East Rutherford, New Jersey",0,51,11,0,-7,33,0,0,0,0,33,Low Spread,WAS,NYG,WAS
2018,8,6,4:00 PM,0,0,LVR,28,42,IND,IND,-3.5,51,Oakland Coliseum,"Oakland, California",0,69,8,0,-14,70,0,1,0,0,14,Medium Spread,IND,LVR,IND
2018,8,6,1:00 PM,0,0,PIT,33,18,CLE,PIT,-8.5,47.5,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,47,11,0,15,51,1,1,1,1,28,High Spread,PIT,CLE,PIT
2018,8,0,8:30 PM,1,0,BUF,6,25,NE,NE,-13.5,44.5,New Era Field,"Orchard Park, New York",0,46,16,0,-19,31,0,0,0,0,22,High Spread,NE,BUF,NE
2018,9,3,8:30 PM,1,0,SF,34,3,LVR,LVR,-1.5,44,Levi's Stadium,"Santa Clara, California",0,82,8,0,31,37,0,0,1,1,19,Low Spread,SF,LVR,SF
2018,9,6,1:00 PM,0,0,BAL,16,23,PIT,BAL,-1.5,46.5,M&T Bank Stadium,"Baltimore, Maryland",0,55,6,0,-7,39,1,0,0,0,3,Low Spread,PIT,BAL,PIT
2018,9,6,1:00 PM,0,0,BUF,9,41,CHI,CHI,-10.5,38,New Era Field,"Orchard Park, New York",0,49,12,0,-32,50,0,1,0,0,6,High Spread,CHI,BUF,CHI
2018,9,6,1:00 PM,0,0,CAR,42,28,TB,CAR,-6,55.5,Bank of America Stadium,"Charlotte, North Carolina",0,62,8,0,14,70,1,1,1,1,5,Medium Spread,CAR,TB,CAR
2018,9,6,1:00 PM,0,0,CLE,21,37,KC,KC,-7.5,51.5,FirstEnergy Stadium,"Cleveland, Ohio",0,53,16,0,-16,58,0,1,0,0,16,Medium Spread,KC,CLE,KC
2018,9,6,4:00 PM,0,0,DEN,17,19,HOU,DEN,-1,46.5,Empower Field at Mile High,"Denver, Colorado",0,53,3,0,-2,36,1,0,0,0,10,Low Spread,HOU,DEN,HOU
2018,9,6,1:00 PM,0,0,MIA,13,6,NYJ,MIA,-3,43,Hard Rock Stadium,"Miami Gardens, Florida",0,87,16,0,7,19,1,0,1,1,20,Low Spread,MIA,NYJ,MIA
2018,9,6,1:00 PM,0,0,MIN,24,9,DET,MIN,-4.5,47.5,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,15,33,1,0,1,1,21,Medium Spread,MIN,DET,MIN
2018,9,6,8:30 PM,1,0,NE,31,17,GB,NE,-5,56,Gillette Stadium,"Foxboro, Massachusetts",0,40,2,0,14,48,1,0,1,1,22,Medium Spread,NE,GB,NE
2018,9,6,4:30 PM,0,0,NO,45,35,LAR,LAR,-1.5,57,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,10,80,0,1,1,1,18,Low Spread,NO,LAR,NO
2018,9,6,4:00 PM,0,0,SEA,17,25,LAC,SEA,-1,48,Lumen Field,"Seattle, Washington",0,56,4,0,-8,42,1,0,0,0,29,Low Spread,LAC,SEA,LAC
2018,9,6,1:00 PM,0,0,WAS,14,38,ATL,WAS,-1.5,46.5,FedEx Field,"Landover, Maryland",0,55,5,0,-24,52,1,1,0,0,33,Low Spread,ATL,WAS,ATL
2018,9,0,8:30 PM,1,0,DAL,14,28,TEN,DAL,-4.5,40.5,AT&T Stadium,"Arlington, Texas",0,72,0,1,-14,42,1,1,0,0,9,Medium Spread,TEN,DAL,TEN
2018,10,3,8:30 PM,1,0,PIT,52,21,CAR,PIT,-3.5,51,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,40,4,0,31,73,1,1,1,1,28,Medium Spread,PIT,CAR,PIT
2018,10,6,1:00 PM,0,0,CHI,34,22,DET,CHI,-7.5,44.5,Soldier Field,"Chicago, Illinois",0,37,12,0,12,56,1,1,1,1,6,Medium Spread,CHI,DET,CHI
2018,10,6,1:00 PM,0,0,CIN,14,51,NO,NO,-6,53.5,Paycor Stadium,"Cincinatti, Ohio",0,39,6,0,-37,65,0,1,0,0,23,Medium Spread,NO,CIN,NO
2018,10,6,1:00 PM,0,0,CLE,28,16,ATL,ATL,-5.5,49.5,FirstEnergy Stadium,"Cleveland, Ohio",0,36,9,0,12,44,0,0,1,1,2,Medium Spread,CLE,ATL,CLE
2018,10,6,4:30 PM,0,0,GB,31,12,MIA,GB,-11,48.5,Lambeau Field,"Green Bay, Wisconsin",0,33,6,0,19,43,1,0,1,1,12,High Spread,GB,MIA,GB
2018,10,6,1:00 PM,0,0,IND,29,26,JAX,IND,-3,48,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,3,55,1,1,1,2,14,Low Spread,IND,JAX,Push
2018,10,6,1:00 PM,0,0,KC,26,14,ARI,KC,-16.5,49.5,Arrowhead Stadium,"Kansas City, Missouri",0,43,5,0,12,40,1,0,1,0,16,High Spread,KC,ARI,ARI
2018,10,6,4:30 PM,0,0,LAR,36,31,SEA,LAR,-10,51,Los Angeles Memorial Coliseum,"Los Angeles, California",0,75,1,0,5,67,1,1,1,0,18,High Spread,LAR,SEA,SEA
2018,10,6,1:00 PM,0,0,NYJ,10,41,BUF,NYJ,-7,38,MetLife Stadium,"East Rutherford, New Jersey",0,46,10,0,-31,51,1,1,0,0,25,Medium Spread,BUF,NYJ,BUF
2018,10,6,4:00 PM,0,0,LVR,6,20,LAC,LAC,-10.5,50,Oakland Coliseum,"Oakland, California",0,69,16,0,-14,26,0,0,0,0,17,High Spread,LAC,LVR,LAC
2018,10,6,8:30 PM,1,0,PHI,20,27,DAL,PHI,-7.5,45.5,Lincoln Financial Field,"Philadelphia, Pennsylvania",0,38,5,0,-7,47,1,1,0,0,26,Medium Spread,DAL,PHI,DAL
2018,10,6,1:00 PM,0,0,TB,3,16,WAS,TB,-3.5,51,Raymond James Stadium,"Tampa, Florida",0,82,3,0,-13,19,1,0,0,0,31,Medium Spread,WAS,TB,WAS
2018,10,6,1:00 PM,0,0,TEN,34,10,NE,NE,-6.5,47,Nissan Stadium,"Nashville, Tennessee",0,46,4,0,24,44,0,0,1,1,22,Medium Spread,TEN,NE,TEN
2018,10,0,8:30 PM,1,0,SF,23,27,NYG,SF,-3,45,Levi's Stadium,"Santa Clara, California",0,62,0,0,-4,50,1,1,0,0,30,Low Spread,NYG,SF,NYG
2018,11,3,8:30 PM,1,0,SEA,27,24,GB,SEA,-3,49,Lumen Field,"Seattle, Washington",0,54,6,0,3,51,1,1,1,2,29,Low Spread,SEA,GB,Push
2018,11,6,4:00 PM,0,0,ARI,21,23,LVR,ARI,-4.5,41,State Farm Stadium,"Glendale, Arizona",0,72,0,1,-2,44,1,1,0,0,1,Medium Spread,LVR,ARI,LVR
2018,11,6,1:00 PM,0,0,ATL,19,22,DAL,ATL,-3.5,50,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,-3,41,1,0,0,0,2,Medium Spread,DAL,ATL,DAL
2018,11,6,1:00 PM,0,0,BAL,24,21,CIN,BAL,-6.5,44,M&T Bank Stadium,"Baltimore, Maryland",0,48,8,0,3,45,1,1,1,0,3,Medium Spread,BAL,CIN,CIN
2018,11,6,8:30 PM,1,0,CHI,25,20,MIN,CHI,-2.5,44,Soldier Field,"Chicago, Illinois",0,33,6,0,5,45,1,1,1,1,6,Low Spread,CHI,MIN,CHI
2018,11,6,1:00 PM,0,0,DET,20,19,CAR,CAR,-4,48,Ford Field,"Detroit, Michigan",0,72,0,1,1,39,0,0,1,1,5,Medium Spread,DET,CAR,DET
2018,11,6,1:00 PM,0,0,IND,38,10,TEN,IND,-1,50,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,28,48,1,0,1,1,14,Low Spread,IND,TEN,IND
2018,11,6,1:00 PM,0,0,JAX,16,20,PIT,PIT,-4,47,EverBank Field,"Jacksonville, Florida",0,73,8,0,-4,36,0,0,0,2,28,Medium Spread,PIT,JAX,Push
2018,11,6,4:00 PM,0,0,LAC,22,23,DEN,LAC,-7.5,46.5,Dignity Health Sports Park,"Carson, California",0,69,4,0,-1,45,1,0,0,0,17,Medium Spread,DEN,LAC,DEN
2018,11,6,4:30 PM,0,0,NO,48,7,PHI,NO,-7,56.5,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,41,55,1,0,1,1,23,Medium Spread,NO,PHI,NO
2018,11,6,1:00 PM,0,0,NYG,38,35,TB,NYG,-3,53.5,MetLife Stadium,"East Rutherford, New Jersey",0,42,1,0,3,73,1,1,1,2,24,Low Spread,NYG,TB,Push
2018,11,6,1:00 PM,0,0,WAS,21,23,HOU,HOU,-3,40.5,FedEx Field,"Landover, Maryland",0,48,6,0,-2,44,0,1,0,1,13,Low Spread,HOU,WAS,WAS
2018,11,0,8:30 PM,1,0,LAR,54,51,KC,LAR,-3,63.5,Los Angeles Memorial Coliseum,"Los Angeles, California",0,69,1,0,3,105,1,1,1,2,18,Low Spread,LAR,KC,Push
2018,12,3,4:30 PM,0,0,DAL,31,23,WAS,DAL,-7,40,AT&T Stadium,"Arlington, Texas",0,72,0,1,8,54,1,1,1,1,9,Medium Spread,DAL,WAS,DAL
2018,12,3,12:30 PM,0,0,DET,16,23,CHI,CHI,-3,43,Ford Field,"Detroit, Michigan",0,72,0,1,-7,39,0,0,0,0,6,Low Spread,CHI,DET,CHI
2018,12,3,8:30 PM,1,0,NO,31,17,ATL,NO,-11.5,61.5,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,14,48,1,0,1,1,23,High Spread,NO,ATL,NO
2018,12,6,1:00 PM,0,0,BAL,34,17,LVR,BAL,-13,42,M&T Bank Stadium,"Baltimore, Maryland",0,60,7,0,17,51,1,1,1,1,3,High Spread,BAL,LVR,BAL
