,Unnamed: 0,game_date,season,week,day_of_week,time_of_game,primetime,playoff_game,team_home,score_home,score_away,team_away,team_favored_id,point_spread,total_line,stadium,game_location,stadium_capacity,stadium_latitude,stadium_longitude,stadium_elevation,stadium_neutral,weather_temp,wind_mph,indoor,point_differential,total_points_scored,favorite,total_result,result,cover_result,team_favored_id_int,spread_category,winner,loser,cover_id
1050,1050,12/29/19,2019,17,6,1:00 PM,0,0,KC,31,21,LAC,KC,-9.5,46.0,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024.0,0,39,12,0,10,52,1,1,1,1,16,High Spread,KC,LAC,KC
1051,1051,12/29/19,2019,17,6,4:30 PM,0,0,LAR,31,24,ARI,LAR,-7.0,45.5,Los Angeles Memorial Coliseum,"Los Angeles, California","93,605",34.014167,-118.287778,185.0,0,61,2,0,7,55,1,1,1,2,18,Medium Spread,LAR,ARI,Push
1052,1052,12/29/19,2019,17,6,1:00 PM,0,0,MIN,19,21,CHI,CHI,-4.5,36.0,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840.0,0,72,0,1,-2,40,0,1,0,1,6,Medium Spread,CHI,MIN,MIN
1053,1053,12/29/19,2019,17,6,1:00 PM,0,0,NE,24,27,MIA,NE,-17.0,45.5,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289.0,0,40,2,0,-3,51,1,1,0,0,22,High Spread,MIA,NE,MIA
1054,1054,12/29/19,2019,17,6,4:30 PM,0,0,NYG,17,34,PHI,PHI,-3.5,44.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,40,4,0,-17,51,0,1,0,0,26,Medium Spread,PHI,NYG,PHI
1055,1055,12/29/19,2019,17,6,8:30 PM,1,0,SEA,21,26,SF,SF,-3.5,47.0,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20.0,0,47,1,0,-5,47,0,2,0,0,30,Medium Spread,SF,SEA,SF
1056,1056,12/29/19,2019,17,6,1:00 PM,0,0,TB,22,28,ATL,TB,-1.0,48.5,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35.0,0,78,10,0,-6,50,1,1,0,0,31,Low Spread,ATL,TB,ATL
1057,1057,1/4/20,2019,19,5,4:30 PM,0,1,HOU,22,19,BUF,HOU,-2.5,43.0,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43.0,0,72,0,1,3,41,1,0,1,1,13,Low Spread,HOU,BUF,HOU
1058,1058,1/4/20,2019,19,5,8:30 PM,1,1,NE,13,20,TEN,NE,-4.5,45.0,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289.0,0,44,4,0,-7,33,1,0,0,0,22,Medium Spread,TEN,NE,TEN
1059,1059,1/5/20,2019,19,6,1:00 PM,0,1,NO,20,26,MIN,NO,-7.5,49.5,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3.0,0,72,0,1,-6,46,1,0,0,0,23,Medium Spread,MIN,NO,MIN
1060,1060,1/5/20,2019,19,6,4:30 PM,0,1,PHI,9,17,SEA,PHI,-1.0,44.5,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30.0,0,41,17,0,-8,26,1,0,0,0,26,Low Spread,SEA,PHI,SEA
1061,1061,1/11/20,2019,20,5,8:30 PM,1,1,BAL,12,28,TEN,BAL,-10.0,47.5,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50.0,0,69,12,0,-16,40,1,0,0,0,3,High Spread,TEN,BAL,TEN
1062,1062,1/11/20,2019,20,5,4:30 PM,0,1,SF,27,10,MIN,SF,-7.0,44.5,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17.0,0,56,11,0,17,37,1,0,1,1,30,Medium Spread,SF,MIN,SF
1063,1063,1/12/20,2019,20,6,6:30 PM,1,1,GB,28,23,SEA,GB,-4.5,45.5,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640.0,0,23,8,0,5,51,1,1,1,1,12,Medium Spread,GB,SEA,GB
1064,1064,1/12/20,2019,20,6,3:00 PM,0,1,KC,51,31,HOU,KC,-10.0,50.5,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024.0,0,29,11,0,20,82,1,1,1,1,16,High Spread,KC,HOU,KC
1065,1065,1/19/20,2019,21,6,3:00 PM,0,1,KC,35,24,TEN,KC,-7.0,51.0,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024.0,0,17,10,0,11,59,1,1,1,1,16,Medium Spread,KC,TEN,KC
1066,1066,1/19/20,2019,21,6,6:30 PM,1,1,SF,37,20,GB,SF,-8.0,46.5,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17.0,0,58,5,0,17,57,1,1,1,1,30,High Spread,SF,GB,SF
1067,1067,2/2/20,2019,22,6,6:30 PM,1,1,KC,31,20,SF,KC,-1.5,53.0,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7.0,1,64,6,0,11,51,1,0,1,1,16,Low Spread,KC,SF,KC
1068,1068,9/10/20,2020,1,3,8:30 PM,1,0,KC,34,20,HOU,KC,-9.0,54.0,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024.0,0,58,6,0,14,54,1,2,1,1,16,High Spread,KC,HOU,KC
1069,1069,9/13/20,2020,1,6,1:00 PM,0,0,ATL,25,38,SEA,SEA,-1.0,49.0,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050.0,0,72,0,1,-13,63,0,1,0,0,29,Low Spread,SEA,ATL,SEA
1070,1070,9/13/20,2020,1,6,1:00 PM,0,0,BAL,38,6,CLE,BAL,-7.0,47.5,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50.0,0,75,5,0,32,44,1,0,1,1,3,Medium Spread,BAL,CLE,BAL
1071,1071,9/13/20,2020,1,6,1:00 PM,0,0,BUF,27,17,NYJ,BUF,-6.5,39.5,Highmark Stadium,"Orchard Park, New York","73,967",42.889,-78.8901,178.0,0,65,12,0,10,44,1,1,1,1,4,Medium Spread,BUF,NYJ,BUF
1072,1072,9/13/20,2020,1,6,1:00 PM,0,0,CAR,30,34,LVR,LVR,-3.0,48.0,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751.0,0,79,3,0,-4,64,0,1,0,0,19,Low Spread,LVR,CAR,LVR
1073,1073,9/13/20,2020,1,6,4:00 PM,0,0,CIN,13,16,LAC,LAC,-3.0,41.5,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482.0,0,83,4,0,-3,29,0,0,0,2,17,Low Spread,LAC,CIN,Push
1074,1074,9/13/20,2020,1,6,1:00 PM,0,0,DET,23,27,CHI,DET,-2.5,42.5,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581.0,0,72,0,1,-4,50,1,1,0,0,11,Low Spread,CHI,DET,CHI
1075,1075,9/13/20,2020,1,6,1:00 PM,0,0,JAX,27,20,IND,IND,-8.0,45.0,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10.0,0,86,8,0,7,47,0,1,1,1,14,High Spread,JAX,IND,JAX
1076,1076,9/13/20,2020,1,6,8:30 PM,1,0,LAR,20,17,DAL,DAL,-2.0,51.5,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66.0,0,72,0,1,3,37,0,0,1,1,9,Low Spread,LAR,DAL,LAR
1077,1077,9/13/20,2020,1,6,1:00 PM,0,0,MIN,34,43,GB,MIN,-2.5,44.5,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840.0,0,72,0,1,-9,77,1,1,0,0,21,Low Spread,GB,MIN,GB
1078,1078,9/13/20,2020,1,6,1:00 PM,0,0,NE,21,11,MIA,NE,-7.0,41.5,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289.0,0,73,6,0,10,32,1,0,1,1,22,Medium Spread,NE,MIA,NE
1079,1079,9/13/20,2020,1,6,4:30 PM,0,0,NO,34,23,TB,NO,-3.5,47.5,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3.0,0,72,0,1,11,57,1,1,1,1,23,Medium Spread,NO,TB,NO
1080,1080,9/13/20,2020,1,6,4:30 PM,0,0,SF,20,24,ARI,SF,-6.5,48.0,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17.0,0,71,6,0,-4,44,1,0,0,0,30,Medium Spread,ARI,SF,ARI
1081,1081,9/13/20,2020,1,6,1:00 PM,0,0,WAS,27,17,PHI,PHI,-5.0,42.0,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265.0,0,76,4,0,10,44,0,1,1,1,26,Medium Spread,WAS,PHI,WAS
1082,1082,9/14/20,2020,1,0,10:00 PM,1,0,DEN,14,16,TEN,TEN,-3.0,41.0,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280.0,0,78,7,0,-2,30,0,0,0,1,32,Low Spread,TEN,DEN,DEN
1083,1083,9/14/20,2020,1,0,7:30 PM,1,0,NYG,16,26,PIT,PIT,-5.5,45.0,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,70,10,0,-10,42,0,0,0,0,28,Medium Spread,PIT,NYG,PIT
1084,1084,9/17/20,2020,2,3,8:30 PM,1,0,CLE,35,30,CIN,CLE,-6.0,43.0,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584.0,0,64,6,0,5,65,1,1,1,0,8,Medium Spread,CLE,CIN,CIN
1085,1085,9/20/20,2020,2,6,4:00 PM,0,0,ARI,30,15,WAS,ARI,-7.0,46.5,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068.0,0,72,0,1,15,45,1,0,1,1,1,Medium Spread,ARI,WAS,ARI
1086,1086,9/20/20,2020,2,6,1:00 PM,0,0,CHI,17,13,NYG,CHI,-5.5,42.0,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594.0,0,65,9,0,4,30,1,0,1,0,6,Medium Spread,CHI,NYG,NYG
1087,1087,9/20/20,2020,2,6,1:00 PM,0,0,DAL,40,39,ATL,DAL,-3.5,53.5,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607.0,0,72,0,1,1,79,1,1,1,0,9,Medium Spread,DAL,ATL,ATL
1088,1088,9/20/20,2020,2,6,1:00 PM,0,0,GB,42,21,DET,GB,-6.0,50.0,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640.0,0,67,11,0,21,63,1,1,1,1,12,Medium Spread,GB,DET,GB
1089,1089,9/20/20,2020,2,6,4:30 PM,0,0,HOU,16,33,BAL,BAL,-7.0,49.0,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43.0,0,72,0,1,-17,49,0,2,0,0,3,Medium Spread,BAL,HOU,BAL
1090,1090,9/20/20,2020,2,6,1:00 PM,0,0,IND,28,11,MIN,IND,-3.0,49.0,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717.0,0,72,0,1,17,39,1,0,1,1,14,Low Spread,IND,MIN,IND
1091,1091,9/20/20,2020,2,6,4:30 PM,0,0,LAC,20,23,KC,KC,-8.5,47.5,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66.0,0,72,0,1,-3,43,0,0,0,1,16,High Spread,KC,LAC,LAC
1092,1092,9/20/20,2020,2,6,1:00 PM,0,0,MIA,28,31,BUF,BUF,-5.5,42.0,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7.0,0,89,7,0,-3,59,0,1,0,1,4,Medium Spread,BUF,MIA,MIA
1093,1093,9/20/20,2020,2,6,1:00 PM,0,0,NYJ,13,31,SF,SF,-7.0,41.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,61,9,0,-18,44,0,1,0,0,30,Medium Spread,SF,NYJ,SF
1094,1094,9/20/20,2020,2,6,1:00 PM,0,0,PHI,19,37,LAR,PHI,-1.5,45.5,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30.0,0,62,8,0,-18,56,1,1,0,0,26,Low Spread,LAR,PHI,LAR
1095,1095,9/20/20,2020,2,6,1:00 PM,0,0,PIT,26,21,DEN,PIT,-6.5,40.5,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730.0,0,64,2,0,5,47,1,1,1,0,28,Medium Spread,PIT,DEN,DEN
1096,1096,9/20/20,2020,2,6,8:30 PM,1,0,SEA,35,30,NE,SEA,-4.0,44.5,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20.0,0,68,3,0,5,65,1,1,1,1,29,Medium Spread,SEA,NE,SEA
1097,1097,9/20/20,2020,2,6,1:00 PM,0,0,TB,31,17,CAR,TB,-8.0,47.0,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35.0,0,87,14,0,14,48,1,1,1,1,31,High Spread,TB,CAR,TB
1098,1098,9/20/20,2020,2,6,1:00 PM,0,0,TEN,33,30,JAX,TEN,-7.5,44.0,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430.0,0,73,5,0,3,63,1,1,1,0,32,Medium Spread,TEN,JAX,JAX
1099,1099,9/21/20,2020,2,0,8:30 PM,1,0,LVR,34,24,NO,NO,-5.5,48.5,Allegiant Stadium,"Las Vegas, Nevada","65,000",36.09075,-115.183722,2001.0,0,72,0,1,10,58,0,1,1,1,23,Medium Spread,LVR,NO,LVR
1100,1100,9/24/20,2020,3,3,8:30 PM,1,0,JAX,13,31,MIA,JAX,-3.0,48.0,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10.0,0,80,8,0,-18,44,1,0,0,0,15,Low Spread,MIA,JAX,MIA
1101,1101,9/27/20,2020,3,6,4:30 PM,0,0,ARI,23,26,DET,ARI,-5.5,55.5,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068.0,0,72,0,1,-3,49,1,0,0,0,1,Medium Spread,DET,ARI,DET
1102,1102,9/27/20,2020,3,6,1:00 PM,0,0,ATL,26,30,CHI,ATL,-3.0,47.0,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050.0,0,72,0,1,-4,56,1,1,0,0,2,Low Spread,CHI,ATL,CHI
1103,1103,9/27/20,2020,3,6,1:00 PM,0,0,BUF,35,32,LAR,BUF,-2.0,47.0,Highmark Stadium,"Orchard Park, New York","73,967",42.889,-78.8901,178.0,0,75,13,0,3,67,1,1,1,1,4,Low Spread,BUF,LAR,BUF
1104,1104,9/27/20,2020,3,6,1:00 PM,0,0,CLE,34,20,WAS,CLE,-7.0,44.5,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584.0,0,77,13,0,14,54,1,1,1,1,8,Medium Spread,CLE,WAS,CLE
1105,1105,9/27/20,2020,3,6,4:30 PM,0,0,DEN,10,28,TB,TB,-6.0,42.5,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280.0,0,54,4,0,-18,38,0,0,0,0,31,Medium Spread,TB,DEN,TB
1106,1106,9/27/20,2020,3,6,4:00 PM,0,0,IND,36,7,NYJ,IND,-11.5,44.0,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717.0,0,72,0,1,29,43,1,0,1,1,14,High Spread,IND,NYJ,IND
1107,1107,9/27/20,2020,3,6,4:00 PM,0,0,LAC,16,21,CAR,LAC,-6.5,43.5,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66.0,0,72,0,1,-5,37,1,0,0,0,17,Medium Spread,CAR,LAC,CAR
1108,1108,9/27/20,2020,3,6,1:00 PM,0,0,MIN,30,31,TEN,TEN,-2.5,50.0,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840.0,0,72,0,1,-1,61,0,1,0,1,32,Low Spread,TEN,MIN,MIN
1109,1109,9/27/20,2020,3,6,1:00 PM,0,0,NE,36,20,LVR,NE,-6.5,47.0,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289.0,0,76,7,0,16,56,1,1,1,1,22,Medium Spread,NE,LVR,NE
1110,1110,9/27/20,2020,3,6,8:30 PM,1,0,NO,30,37,GB,NO,-3.0,53.0,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3.0,0,72,0,1,-7,67,1,1,0,0,23,Low Spread,GB,NO,GB
1111,1111,9/27/20,2020,3,6,1:00 PM,0,0,NYG,9,36,SF,SF,-3.0,43.0,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,77,4,0,-27,45,0,1,0,0,30,Low Spread,SF,NYG,SF
1112,1112,9/27/20,2020,3,6,1:00 PM,0,0,PHI,23,23,CIN,PHI,-4.5,47.5,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30.0,0,76,3,0,0,46,1,0,0,0,26,Medium Spread,Tie,Tie,CIN
1113,1113,9/27/20,2020,3,6,1:00 PM,0,0,PIT,28,21,HOU,PIT,-4.0,46.0,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730.0,0,76,3,0,7,49,1,1,1,1,28,Medium Spread,PIT,HOU,PIT
1114,1114,9/27/20,2020,3,6,4:30 PM,0,0,SEA,38,31,DAL,SEA,-5.0,56.5,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20.0,0,64,3,0,7,69,1,1,1,1,29,Medium Spread,SEA,DAL,SEA
1115,1115,9/28/20,2020,3,0,8:30 PM,1,0,BAL,20,34,KC,BAL,-3.0,54.0,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50.0,0,72,8,0,-14,54,1,2,0,0,3,Low Spread,KC,BAL,KC
1116,1116,10/1/20,2020,4,3,8:30 PM,1,0,NYJ,28,37,DEN,NYJ,-1.5,41.0,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,65,4,0,-9,65,1,1,0,0,25,Low Spread,DEN,NYJ,DEN
1117,1117,10/4/20,2020,4,6,1:00 PM,0,0,CAR,31,21,ARI,ARI,-3.0,51.5,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751.0,0,65,5,0,10,52,0,1,1,1,1,Low Spread,CAR,ARI,CAR
1118,1118,10/4/20,2020,4,6,1:00 PM,0,0,CHI,11,19,IND,IND,-3.0,43.0,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594.0,0,49,12,0,-8,30,0,0,0,0,14,Low Spread,IND,CHI,IND
1119,1119,10/4/20,2020,4,6,1:00 PM,0,0,CIN,33,25,JAX,CIN,-2.5,49.0,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482.0,0,66,8,0,8,58,1,1,1,1,7,Low Spread,CIN,JAX,CIN
1120,1120,10/4/20,2020,4,6,1:00 PM,0,0,DAL,38,49,CLE,DAL,-3.5,56.0,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607.0,0,72,0,1,-11,87,1,1,0,0,9,Medium Spread,CLE,DAL,CLE
1121,1121,10/4/20,2020,4,6,1:00 PM,0,0,DET,29,35,NO,NO,-3.0,54.5,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581.0,0,72,0,1,-6,64,0,1,0,0,23,Low Spread,NO,DET,NO
1122,1122,10/4/20,2020,4,6,1:00 PM,0,0,HOU,23,31,MIN,HOU,-3.5,53.5,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43.0,0,72,0,1,-8,54,1,1,0,0,13,Medium Spread,MIN,HOU,MIN
1123,1123,10/4/20,2020,4,6,4:30 PM,0,0,LVR,23,30,BUF,BUF,-3.0,53.0,Allegiant Stadium,"Las Vegas, Nevada","65,000",36.09075,-115.183722,2001.0,0,72,0,1,-7,53,0,2,0,0,4,Low Spread,BUF,LVR,BUF
1124,1124,10/4/20,2020,4,6,4:00 PM,0,0,LAR,17,9,NYG,LAR,-13.0,48.5,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66.0,0,72,0,1,8,26,1,0,1,0,18,High Spread,LAR,NYG,NYG
1125,1125,10/4/20,2020,4,6,1:00 PM,0,0,MIA,23,31,SEA,SEA,-5.5,54.5,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7.0,0,86,13,0,-8,54,0,0,0,0,29,Medium Spread,SEA,MIA,SEA
1126,1126,10/4/20,2020,4,6,8:30 PM,1,0,SF,20,25,PHI,SF,-7.5,45.0,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17.0,0,84,6,0,-5,45,1,2,0,0,30,Medium Spread,PHI,SF,PHI
1127,1127,10/4/20,2020,4,6,1:00 PM,0,0,TB,38,31,LAC,TB,-7.0,42.5,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35.0,0,75,7,0,7,69,1,1,1,2,31,Medium Spread,TB,LAC,Push
1128,1128,10/4/20,2020,4,6,1:00 PM,0,0,WAS,17,31,BAL,BAL,-14.0,45.0,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265.0,0,66,4,0,-14,48,0,1,0,2,3,High Spread,BAL,WAS,Push
1129,1129,10/5/20,2020,4,0,8:30 PM,1,0,GB,30,16,ATL,GB,-7.0,56.5,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640.0,0,53,12,0,14,46,1,0,1,1,12,Medium Spread,GB,ATL,GB
1130,1130,10/5/20,2020,4,0,7:00 PM,1,0,KC,26,10,NE,KC,-7.0,53.0,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024.0,0,70,11,0,16,36,1,0,1,1,16,Medium Spread,KC,NE,KC
1131,1131,10/8/20,2020,5,3,8:30 PM,1,0,CHI,20,19,TB,TB,-3.5,44.5,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594.0,0,57,6,0,1,39,0,0,1,1,31,Medium Spread,CHI,TB,CHI
1132,1132,10/11/20,2020,5,6,1:00 PM,0,0,ATL,16,23,CAR,ATL,-2.5,54.0,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050.0,0,72,0,1,-7,39,1,0,0,0,2,Low Spread,CAR,ATL,CAR
1133,1133,10/11/20,2020,5,6,1:00 PM,0,0,BAL,27,3,CIN,BAL,-11.0,50.5,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50.0,0,69,5,0,24,30,1,0,1,1,3,High Spread,BAL,CIN,BAL
1134,1134,10/11/20,2020,5,6,4:30 PM,0,0,CLE,32,23,IND,CLE,-1.0,48.0,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584.0,0,63,13,0,9,55,1,1,1,1,8,Low Spread,CLE,IND,CLE
1135,1135,10/11/20,2020,5,6,4:30 PM,0,0,DAL,37,34,NYG,DAL,-8.0,53.0,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607.0,0,72,0,1,3,71,1,1,1,0,9,High Spread,DAL,NYG,NYG
1136,1136,10/11/20,2020,5,6,1:00 PM,0,0,HOU,30,14,JAX,HOU,-5.5,54.5,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43.0,0,72,0,1,16,44,1,0,1,1,13,Medium Spread,HOU,JAX,HOU
1137,1137,10/11/20,2020,5,6,1:00 PM,0,0,KC,32,40,LVR,KC,-10.5,54.5,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024.0,0,77,12,0,-8,72,1,1,0,0,16,High Spread,LVR,KC,LVR
1138,1138,10/11/20,2020,5,6,1:00 PM,0,0,NYJ,10,30,ARI,ARI,-7.0,47.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,65,7,0,-20,40,0,0,0,0,1,Medium Spread,ARI,NYJ,ARI
1139,1139,10/11/20,2020,5,6,1:00 PM,0,0,PIT,38,29,PHI,PIT,-7.0,43.5,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730.0,0,69,5,0,9,67,1,1,1,1,28,Medium Spread,PIT,PHI,PIT
1140,1140,10/11/20,2020,5,6,4:00 PM,0,0,SF,17,43,MIA,SF,-7.5,51.0,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17.0,0,73,8,0,-26,60,1,1,0,0,30,Medium Spread,MIA,SF,MIA
1141,1141,10/11/20,2020,5,6,8:30 PM,1,0,SEA,27,26,MIN,SEA,-6.5,56.5,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20.0,0,56,13,0,1,53,1,0,1,0,29,Medium Spread,SEA,MIN,MIN
1142,1142,10/11/20,2020,5,6,1:00 PM,0,0,WAS,10,30,LAR,LAR,-7.0,46.0,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265.0,0,70,3,0,-20,40,0,0,0,0,18,Medium Spread,LAR,WAS,LAR
1143,1143,10/12/20,2020,5,0,8:30 PM,1,0,NO,30,27,LAC,NO,-7.0,49.5,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3.0,0,72,0,1,3,57,1,1,1,0,23,Medium Spread,NO,LAC,LAC
1144,1144,10/13/20,2020,5,1,7:00 PM,1,0,TEN,42,16,BUF,BUF,-3.5,53.0,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430.0,0,66,2,0,26,58,0,1,1,1,4,Medium Spread,TEN,BUF,TEN
1145,1145,10/18/20,2020,6,6,1:00 PM,0,0,CAR,16,23,CHI,CAR,-1.5,44.5,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751.0,0,61,4,0,-7,39,1,0,0,0,5,Low Spread,CHI,CAR,CHI
1146,1146,10/18/20,2020,6,6,1:00 PM,0,0,IND,31,27,CIN,IND,-7.5,45.5,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717.0,0,72,0,1,4,58,1,1,1,0,14,Medium Spread,IND,CIN,CIN
1147,1147,10/18/20,2020,6,6,1:00 PM,0,0,JAX,16,34,DET,DET,-3.0,54.5,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10.0,0,79,9,0,-18,50,0,0,0,0,11,Low Spread,DET,JAX,DET
1148,1148,10/18/20,2020,6,6,4:00 PM,0,0,MIA,24,0,NYJ,MIA,-9.0,47.0,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7.0,0,82,14,0,24,24,1,0,1,1,20,High Spread,MIA,NYJ,MIA
1149,1149,10/18/20,2020,6,6,1:00 PM,0,0,MIN,23,40,ATL,MIN,-4.0,54.0,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840.0,0,72,0,1,-17,63,1,1,0,0,21,Medium Spread,ATL,MIN,ATL
1150,1150,10/18/20,2020,6,6,1:00 PM,0,0,NE,12,18,DEN,NE,-8.0,45.0,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289.0,0,58,6,0,-6,30,1,0,0,0,22,High Spread,DEN,NE,DEN
1151,1151,10/18/20,2020,6,6,1:00 PM,0,0,NYG,20,19,WAS,NYG,-2.5,43.0,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,63,11,0,1,39,1,0,1,0,24,Low Spread,NYG,WAS,WAS
