,game_date,season,week,day_of_week,time_of_game,primetime,playoff_game,team_home,score_home,score_away,team_away,team_favored_id,point_spread,total_line,stadium,game_location,stadium_capacity,stadium_latitude,stadium_longitude,stadium_elevation,stadium_neutral,weather_temperature,wind_mph,indoor,precipitation,point_differential,total_points_scored,home_favorite,away_favorite,total_result,result,cover_result,team_favored_id_int,spread_category
112,10/30/16,2016,8,6,1:00 PM,0,0,CLE,28,31,NYJ,NYJ,-2.5,45.5,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,54,9,0,,-3,59,0,1,1,0,0,25,Low Spread
113,10/30/16,2016,8,6,8:30 PM,1,0,DAL,29,23,PHI,DAL,-5,44,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607,0,72,0,1,,6,52,1,0,1,1,1,9,Medium Spread
114,10/30/16,2016,8,6,4:00 PM,0,0,DEN,27,19,LAC,DEN,-3.5,43,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280,0,75,3,0,,8,46,1,0,1,1,1,10,Medium Spread
115,10/30/16,2016,8,6,1:00 PM,0,0,HOU,20,13,DET,HOU,-1,46.5,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43,0,72,0,1,,7,33,1,0,0,1,1,13,Low Spread
116,10/30/16,2016,8,6,1:00 PM,0,0,IND,14,30,KC,KC,-3,50.5,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,-16,44,0,1,0,0,0,16,Low Spread
117,10/30/16,2016,8,6,1:00 PM,0,0,NO,25,20,SEA,SEA,-1,50,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,5,45,0,1,0,1,1,29,Low Spread
118,10/30/16,2016,8,6,1:00 PM,0,0,TB,24,30,LVR,TB,-1,48,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35,0,84,10,0,,-6,54,1,0,1,0,0,31,Low Spread
119,10/31/16,2016,8,0,8:30 PM,1,0,CHI,20,10,MIN,MIN,-4.5,39.5,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,57,3,0,rain,10,30,0,1,0,1,1,21,Medium Spread
120,11/3/16,2016,9,3,8:30 PM,1,0,TB,28,43,ATL,ATL,-4.5,49,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35,0,75,2,0,,-15,71,0,1,1,0,0,2,Medium Spread
121,11/6/16,2016,9,6,1:00 PM,0,0,BAL,21,14,PIT,PIT,-3.5,46,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,63,10,0,,7,35,0,1,0,1,1,28,Medium Spread
122,11/6/16,2016,9,6,1:00 PM,0,0,CLE,10,35,DAL,DAL,-7,49,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,56,2,0,,-25,45,0,1,0,0,0,9,Medium Spread
123,11/6/16,2016,9,6,4:30 PM,0,0,GB,26,31,IND,GB,-7.5,52,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640,0,67,5,0,,-5,57,1,0,1,0,0,12,Medium Spread
124,11/6/16,2016,9,6,1:00 PM,0,0,KC,19,14,JAX,KC,-7,42.5,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,60,6,0,,5,33,1,0,0,1,0,16,Medium Spread
125,11/6/16,2016,9,6,4:00 PM,0,0,LAR,10,13,CAR,CAR,-3,44.5,Los Angeles Memorial Coliseum,"Los Angeles, California","93,605",34.014167,-118.287778,185,0,72,3,0,,-3,23,0,1,0,0,2,5,Low Spread
126,11/6/16,2016,9,6,1:00 PM,0,0,MIA,27,23,NYJ,MIA,-3.5,45,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7,0,79,11,0,,4,50,1,0,1,1,1,20,Medium Spread
127,11/6/16,2016,9,6,1:00 PM,0,0,MIN,16,22,DET,MIN,-4.5,42.5,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840,0,72,0,1,,-6,38,1,0,0,0,0,21,Medium Spread
128,11/6/16,2016,9,6,1:00 PM,0,0,NYG,28,23,PHI,NYG,-3,42.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,57,8,0,,5,51,1,0,1,1,1,24,Low Spread
129,11/6/16,2016,9,6,8:30 PM,1,0,LVR,30,20,DEN,LVR,-1,44.5,Oakland Coliseum,"Oakland, California","53,250",37.751667,-122.200556,21,0,67,3,0,,10,50,1,0,1,1,1,19,Low Spread
130,11/6/16,2016,9,6,4:30 PM,0,0,LAC,43,35,TEN,LAC,-3.5,47.5,Qualcomm Stadium,"San Diego, California","71,500",32.783056,-117.119444,13,0,74,3,0,,8,78,1,0,1,1,1,17,Medium Spread
131,11/6/16,2016,9,6,4:00 PM,0,0,SF,23,41,NO,NO,-5,53,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17,0,68,1,0,,-18,64,0,1,1,0,0,23,Medium Spread
132,11/7/16,2016,9,0,8:30 PM,1,0,SEA,31,25,BUF,SEA,-5.5,43.5,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20,0,60,0,0,,6,56,1,0,1,1,1,29,Medium Spread
133,11/10/16,2016,10,3,8:30 PM,1,0,BAL,28,7,CLE,BAL,-7.5,44,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,52,1,0,,21,35,1,0,0,1,1,3,Medium Spread
134,11/13/16,2016,10,6,4:30 PM,0,0,ARI,23,20,SF,ARI,-14,47,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068,0,72,0,1,,3,43,1,0,0,1,0,1,High Spread
135,11/13/16,2016,10,6,1:00 PM,0,0,CAR,17,20,KC,CAR,-3,44,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,48,4,0,,-3,37,1,0,0,0,0,5,Low Spread
136,11/13/16,2016,10,6,1:00 PM,0,0,JAX,21,24,HOU,JAX,-3,42,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10,0,71,6,0,,-3,45,1,0,1,0,0,15,Low Spread
137,11/13/16,2016,10,6,8:30 PM,1,0,NE,24,31,SEA,NE,-7.5,49.5,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289,0,45,2,0,,-7,55,1,0,1,0,0,22,Medium Spread
138,11/13/16,2016,10,6,1:00 PM,0,0,NO,23,25,DEN,NO,-3,50,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,-2,48,1,0,0,0,0,23,Low Spread
139,11/13/16,2016,10,6,1:00 PM,0,0,NYJ,6,9,LAR,LAR,-1,38.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,55,4,0,,-3,15,0,1,0,0,0,18,Low Spread
140,11/13/16,2016,10,6,1:00 PM,0,0,PHI,24,15,ATL,PHI,-1.5,49,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30,0,54,6,0,,9,39,1,0,0,1,1,26,Low Spread
141,11/13/16,2016,10,6,4:30 PM,0,0,PIT,30,35,DAL,PIT,-3,51,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730,0,54,2,0,,-5,65,1,0,1,0,0,28,Low Spread
142,11/13/16,2016,10,6,4:00 PM,0,0,LAC,24,31,MIA,LAC,-4.5,49,Qualcomm Stadium,"San Diego, California","71,500",32.783056,-117.119444,13,0,84,3,0,,-7,55,1,0,1,0,0,17,Medium Spread
143,11/13/16,2016,10,6,1:00 PM,0,0,TB,36,10,CHI,CHI,-2.5,45,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35,0,77,2,0,,26,46,0,1,1,1,1,6,Low Spread
144,11/13/16,2016,10,6,1:00 PM,0,0,TEN,47,25,GB,GB,-3,49,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430,0,55,0,0,,22,72,0,1,1,1,1,12,Low Spread
145,11/13/16,2016,10,6,1:00 PM,0,0,WAS,26,20,MIN,WAS,-2.5,41.5,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265,0,55,4,0,,6,46,1,0,1,1,1,33,Low Spread
146,11/14/16,2016,10,0,8:30 PM,1,0,NYG,21,20,CIN,PICK,0,49.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,54,1,0,,1,41,0,0,0,1,1,27,Low Spread
147,11/17/16,2016,11,3,8:30 PM,1,0,CAR,23,20,NO,CAR,-3.5,53.5,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,57,2,0,,3,43,1,0,0,1,0,5,Medium Spread
148,11/20/16,2016,11,6,1:00 PM,0,0,CIN,12,16,BUF,CIN,-2.5,48,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482,0,37,7,0,,-4,28,1,0,0,0,0,7,Low Spread
149,11/20/16,2016,11,6,1:00 PM,0,0,CLE,9,24,PIT,PIT,-8.5,45.5,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,35,16,0,,-15,33,0,1,0,0,0,28,High Spread
150,11/20/16,2016,11,6,1:00 PM,0,0,DAL,27,17,BAL,DAL,-7,44.5,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607,0,72,0,1,,10,44,1,0,0,1,1,9,Medium Spread
151,11/20/16,2016,11,6,1:00 PM,0,0,DET,26,19,JAX,DET,-5.5,47,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581,0,72,0,1,,7,45,1,0,0,1,1,11,Medium Spread
152,11/20/16,2016,11,6,1:00 PM,0,0,IND,24,17,TEN,IND,-3,54,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,7,41,1,0,0,1,1,14,Low Spread
153,11/20/16,2016,11,6,1:00 PM,0,0,KC,17,19,TB,KC,-7,45,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,43,8,0,,-2,36,1,0,0,0,0,16,Medium Spread
154,11/20/16,2016,11,6,4:00 PM,0,0,LAR,10,14,MIA,MIA,-1,38.5,Los Angeles Memorial Coliseum,"Los Angeles, California","93,605",34.014167,-118.287778,185,0,63,4,0,,-4,24,0,1,0,0,0,20,Low Spread
155,11/20/16,2016,11,6,1:00 PM,0,0,MIN,30,24,ARI,MIN,-2,40,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840,0,72,0,1,,6,54,1,0,1,1,1,21,Low Spread
156,11/20/16,2016,11,6,1:00 PM,0,0,NYG,22,16,CHI,NYG,-7,41.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,40,12,0,,6,38,1,0,0,1,0,24,Medium Spread
157,11/20/16,2016,11,6,4:30 PM,0,0,SF,17,30,NE,NE,-11.5,51.5,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17,0,61,1,0,rain,-13,47,0,1,0,0,0,22,High Spread
158,11/20/16,2016,11,6,4:30 PM,0,0,SEA,26,15,PHI,SEA,-6.5,43,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20,0,51,4,0,,11,41,1,0,0,1,1,29,Medium Spread
159,11/20/16,2016,11,6,8:30 PM,1,0,WAS,42,24,GB,WAS,-3,48.5,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265,0,38,15,0,,18,66,1,0,1,1,1,33,Low Spread
160,11/21/16,2016,11,0,8:30 PM,1,0,LVR,27,20,HOU,LVR,-6.5,46,Estadio Azteca,"Mexico City, Mexico","83,264",19.302911,-99.150442,7200,1,62,0,0,,7,47,1,0,1,1,1,19,Medium Spread
161,11/24/16,2016,12,3,12:30 PM,0,0,DAL,31,26,WAS,DAL,-6,53.5,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607,0,72,0,1,,5,57,1,0,1,1,0,9,Medium Spread
162,11/24/16,2016,12,3,4:30 PM,0,0,DET,16,13,MIN,DET,-1.5,42,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581,0,72,0,1,,3,29,1,0,0,1,1,11,Low Spread
163,11/24/16,2016,12,3,8:30 PM,1,0,IND,7,28,PIT,PIT,-8.5,49.5,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,-21,35,0,1,0,0,0,28,High Spread
164,11/27/16,2016,12,6,1:00 PM,0,0,ATL,38,19,ARI,ATL,-4,49,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050,0,72,0,1,,19,57,1,0,1,1,1,2,Medium Spread
165,11/27/16,2016,12,6,1:00 PM,0,0,BAL,19,14,CIN,BAL,-3.5,42,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,49,8,0,,5,33,1,0,0,1,1,3,Medium Spread
166,11/27/16,2016,12,6,1:00 PM,0,0,BUF,28,21,JAX,BUF,-8.5,44,New Era Field,"Orchard Park, New York","73,967",42.889,-78.8901,178,0,38,6,0,,7,49,1,0,1,1,0,4,High Spread
167,11/27/16,2016,12,6,1:00 PM,0,0,CHI,21,27,TEN,TEN,-6.5,42,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,38,5,0,,-6,48,0,1,1,0,1,32,Medium Spread
168,11/27/16,2016,12,6,1:00 PM,0,0,CLE,13,27,NYG,NYG,-6.5,46.5,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,46,10,0,,-14,40,0,1,0,0,0,24,Medium Spread
169,11/27/16,2016,12,6,8:30 PM,1,0,DEN,27,30,KC,DEN,-3.5,40,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280,0,44,6,0,,-3,57,1,0,1,0,0,10,Medium Spread
170,11/27/16,2016,12,6,1:00 PM,0,0,HOU,13,21,LAC,LAC,-2.5,46,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43,0,72,0,1,,-8,34,0,1,0,0,0,17,Low Spread
171,11/27/16,2016,12,6,1:00 PM,0,0,MIA,31,24,SF,MIA,-7,45,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7,0,79,10,0,,7,55,1,0,1,1,2,20,Medium Spread
172,11/27/16,2016,12,6,1:00 PM,0,0,NO,49,21,LAR,NO,-8,45,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,28,70,1,0,1,1,1,23,High Spread
173,11/27/16,2016,12,6,4:30 PM,0,0,NYJ,17,22,NE,NE,-9.5,48.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,48,8,0,,-5,39,0,1,0,0,1,22,High Spread
174,11/27/16,2016,12,6,4:30 PM,0,0,LVR,35,32,CAR,LVR,-3.5,48.5,Oakland Coliseum,"Oakland, California","53,250",37.751667,-122.200556,21,0,56,6,0,,3,67,1,0,1,1,0,19,Medium Spread
175,11/27/16,2016,12,6,4:00 PM,0,0,TB,14,5,SEA,SEA,-5.5,46,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35,0,78,7,0,,9,19,0,1,0,1,1,29,Medium Spread
176,11/28/16,2016,12,0,8:30 PM,1,0,PHI,13,27,GB,PHI,-4,47.5,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30,0,47,4,0,,-14,40,1,0,0,0,0,26,Medium Spread
177,12/1/16,2016,13,3,7:30 PM,1,0,MIN,15,17,DAL,DAL,-3,43.5,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840,0,72,0,1,,-2,32,0,1,0,0,1,9,Low Spread
178,12/4/16,2016,13,6,4:30 PM,0,0,ARI,31,23,WAS,ARI,-2.5,48.5,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068,0,72,0,1,,8,54,1,0,1,1,1,1,Low Spread
179,12/4/16,2016,13,6,1:00 PM,0,0,ATL,28,29,KC,ATL,-5,50,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050,0,72,0,1,,-1,57,1,0,1,0,0,2,Medium Spread
180,12/4/16,2016,13,6,1:00 PM,0,0,BAL,38,6,MIA,BAL,-3.5,41.5,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,45,3,0,,32,44,1,0,1,1,1,3,Medium Spread
181,12/4/16,2016,13,6,1:00 PM,0,0,CHI,26,6,SF,SF,-1,44,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,35,5,0,rain,20,32,0,1,0,1,1,30,Low Spread
182,12/4/16,2016,13,6,1:00 PM,0,0,CIN,32,14,PHI,CIN,-1.5,42,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482,0,41,3,0,,18,46,1,0,1,1,1,7,Low Spread
183,12/4/16,2016,13,6,1:00 PM,0,0,GB,21,13,HOU,GB,-7,44.5,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640,0,31,4,0,snow,8,34,1,0,0,1,1,12,Medium Spread
184,12/4/16,2016,13,6,1:00 PM,0,0,JAX,10,20,DEN,DEN,-3.5,38.5,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10,0,75,3,0,snow,-10,30,0,1,0,0,0,10,Medium Spread
185,12/4/16,2016,13,6,1:00 PM,0,0,NE,26,10,LAR,NE,-13.5,45,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289,0,37,7,0,snow,16,36,1,0,0,1,1,22,High Spread
186,12/4/16,2016,13,6,1:00 PM,0,0,NO,13,28,DET,NO,-6.5,53.5,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,-15,41,1,0,0,0,0,23,Medium Spread
187,12/4/16,2016,13,6,4:00 PM,0,0,LVR,38,24,BUF,LVR,-3,48.5,Oakland Coliseum,"Oakland, California","53,250",37.751667,-122.200556,21,0,55,2,0,,14,62,1,0,1,1,1,19,Low Spread
188,12/4/16,2016,13,6,4:30 PM,0,0,PIT,24,14,NYG,PIT,-6.5,49.5,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730,0,40,2,0,,10,38,1,0,0,1,1,28,Medium Spread
189,12/4/16,2016,13,6,4:30 PM,0,0,LAC,21,28,TB,LAC,-3.5,49,Qualcomm Stadium,"San Diego, California","71,500",32.783056,-117.119444,13,0,71,3,0,,-7,49,1,0,2,0,0,17,Medium Spread
190,12/4/16,2016,13,6,8:30 PM,1,0,SEA,40,7,CAR,SEA,-8.5,44,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20,0,41,1,0,,33,47,1,0,1,1,1,29,High Spread
191,12/5/16,2016,13,0,8:30 PM,1,0,NYJ,10,41,IND,NYJ,-1,48.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,43,2,0,,-31,51,1,0,1,0,0,25,Low Spread
192,12/8/16,2016,14,3,8:30 PM,1,0,KC,21,13,LVR,KC,-3.5,46,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,23,4,0,,8,34,1,0,0,1,1,16,Medium Spread
193,12/11/16,2016,14,6,1:00 PM,0,0,BUF,20,27,PIT,PIT,-2,45.5,New Era Field,"Orchard Park, New York","73,967",42.889,-78.8901,178,0,24,6,0,snow,-7,47,0,1,1,0,0,28,Low Spread
194,12/11/16,2016,14,6,1:00 PM,0,0,CAR,28,16,LAC,CAR,-1,48.5,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,42,2,0,snow,12,44,1,0,0,1,1,5,Low Spread
195,12/11/16,2016,14,6,1:00 PM,0,0,CLE,10,23,CIN,CIN,-5,41.5,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,28,13,0,snow,-13,33,0,1,0,0,0,7,Medium Spread
196,12/11/16,2016,14,6,1:00 PM,0,0,DET,20,17,CHI,DET,-7.5,42,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581,0,72,0,1,,3,37,1,0,0,1,0,11,Medium Spread
197,12/11/16,2016,14,6,4:30 PM,0,0,GB,38,10,SEA,SEA,-3,47,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640,0,27,2,0,,28,48,0,1,1,1,1,29,Low Spread
198,12/11/16,2016,14,6,1:00 PM,0,0,IND,17,22,HOU,IND,-6.5,47.5,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,-5,39,1,0,0,0,0,14,Medium Spread
199,12/11/16,2016,14,6,1:00 PM,0,0,JAX,16,25,MIN,MIN,-3.5,38,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10,0,66,1,0,,-9,41,0,1,1,0,0,21,Medium Spread
200,12/11/16,2016,14,6,4:30 PM,0,0,LAR,14,42,ATL,ATL,-5,44,Los Angeles Memorial Coliseum,"Los Angeles, California","93,605",34.014167,-118.287778,185,0,64,2,0,,-28,56,0,1,1,0,0,2,Medium Spread
201,12/11/16,2016,14,6,1:00 PM,0,0,MIA,26,23,ARI,ARI,-2,44,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7,0,75,15,0,,3,49,0,1,1,1,1,1,Low Spread
202,12/11/16,2016,14,6,8:30 PM,1,0,NYG,10,7,DAL,DAL,-3.5,47,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,30,2,0,,3,17,0,1,0,1,1,9,Medium Spread
203,12/11/16,2016,14,6,1:00 PM,0,0,PHI,22,27,WAS,WAS,-2.5,48.5,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30,0,33,2,0,,-5,49,0,1,1,0,0,33,Low Spread
204,12/11/16,2016,14,6,4:00 PM,0,0,SF,17,23,NYJ,SF,-3,43,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17,0,53,3,0,,-6,40,1,0,0,0,0,30,Low Spread
205,12/11/16,2016,14,6,4:30 PM,0,0,TB,16,11,NO,TB,-2,52,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35,0,75,9,0,,5,27,1,0,0,1,1,31,Low Spread
206,12/11/16,2016,14,6,1:00 PM,0,0,TEN,13,10,DEN,TEN,-2,44,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430,0,48,11,0,,3,23,1,0,0,1,1,32,Low Spread
207,12/12/16,2016,14,0,8:30 PM,1,0,NE,30,23,BAL,NE,-6,45,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289,0,33,1,0,,7,53,1,0,1,1,1,22,Medium Spread
208,12/15/16,2016,15,3,8:30 PM,1,0,SEA,24,3,LAR,SEA,-15,39.5,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20,0,35,3,0,,21,27,1,0,0,1,1,29,High Spread
209,12/17/16,2016,15,5,8:30 PM,1,0,NYJ,13,34,MIA,MIA,-2.5,40,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,34,3,0,,-21,47,0,1,1,0,0,20,Low Spread
210,12/18/16,2016,15,6,4:00 PM,0,0,ARI,41,48,NO,ARI,-3,48.5,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068,0,72,0,1,,-7,89,1,0,1,0,0,1,Low Spread
211,12/18/16,2016,15,6,4:00 PM,0,0,ATL,41,13,SF,ATL,-13.5,51.5,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050,0,72,0,1,,28,54,1,0,1,1,1,2,High Spread
212,12/18/16,2016,15,6,1:00 PM,0,0,BAL,27,26,PHI,BAL,-5,41,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,58,6,0,rain,1,53,1,0,1,1,0,3,Medium Spread
213,12/18/16,2016,15,6,1:00 PM,0,0,BUF,33,13,CLE,BUF,-10.5,43,New Era Field,"Orchard Park, New York","73,967",42.889,-78.8901,178,0,25,12,0,,20,46,1,0,1,1,1,4,High Spread
214,12/18/16,2016,15,6,1:00 PM,0,0,CHI,27,30,GB,GB,-4.5,40,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,9,7,0,,-3,57,0,1,1,0,1,12,Medium Spread
215,12/18/16,2016,15,6,1:00 PM,0,0,CIN,20,24,PIT,PIT,-3,45.5,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482,0,26,7,0,,-4,44,0,1,0,0,0,28,Low Spread
216,12/18/16,2016,15,6,8:30 PM,1,0,DAL,26,20,TB,DAL,-7,47.5,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607,0,72,0,1,,6,46,1,0,0,1,0,9,Medium Spread
217,12/18/16,2016,15,6,4:30 PM,0,0,DEN,3,16,NE,NE,-3,43,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280,0,27,3,0,,-13,19,0,1,0,0,0,22,Low Spread
218,12/18/16,2016,15,6,1:00 PM,0,0,HOU,21,20,JAX,HOU,-3.5,39.5,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43,0,72,0,1,,1,41,1,0,1,1,0,13,Medium Spread
219,12/18/16,2016,15,6,1:00 PM,0,0,KC,17,19,TEN,KC,-6,43,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,2,2,0,,-2,36,1,0,0,0,0,16,Medium Spread
220,12/18/16,2016,15,6,1:00 PM,0,0,MIN,6,34,IND,MIN,-5,44.5,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840,0,72,0,1,,-28,40,1,0,0,0,0,21,Medium Spread
221,12/18/16,2016,15,6,1:00 PM,0,0,NYG,17,6,DET,NYG,-4,42.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,48,4,0,,11,23,1,0,0,1,1,24,Medium Spread
222,12/18/16,2016,15,6,4:30 PM,0,0,LAC,16,19,LVR,LVR,-2.5,49.5,Qualcomm Stadium,"San Diego, California","71,500",32.783056,-117.119444,13,0,60,2,0,,-3,35,0,1,0,0,0,19,Low Spread
223,12/19/16,2016,15,0,8:30 PM,1,0,WAS,15,26,CAR,WAS,-7,50.5,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265,0,30,3,0,,-11,41,1,0,0,0,0,33,Medium Spread
224,12/22/16,2016,16,3,8:30 PM,1,0,PHI,24,19,NYG,PHI,-1.5,42.5,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30,0,41,8,0,,5,43,1,0,1,1,1,26,Low Spread
225,12/24/16,2016,16,5,1:00 PM,0,0,BUF,31,34,MIA,BUF,-4.5,44.5,New Era Field,"Orchard Park, New York","73,967",42.889,-78.8901,178,0,35,7,0,,-3,65,1,0,1,0,0,4,Medium Spread
226,12/24/16,2016,16,5,1:00 PM,0,0,CAR,16,33,ATL,ATL,-3,49,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,52,4,0,,-17,49,0,1,2,0,0,2,Low Spread
227,12/24/16,2016,16,5,1:00 PM,0,0,CHI,21,41,WAS,WAS,-3,49,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,35,1,0,,-20,62,0,1,1,0,0,33,Low Spread
