,season,week,primetime,playoff_game,score_home,score_away,point_spread,total_line,stadium_neutral,weather_temp,wind_mph,indoor,point_differential,total_points_scored,favorite,result,cover_result,total_result,winner_id,loser_id,cover_map,clusters,cluster
1239,2020,12,0,0,28,27,-3.0,50.0,0,72,0,1,1,55,1,1,0,1,21,5,5,2,blue
1240,2020,12,0,0,20,17,-2.0,49.0,0,49,5,0,3,37,0,1,1,0,22,1,22,0,pink
1241,2020,12,0,0,3,20,-7.0,44.5,0,51,3,0,-17,23,0,0,0,0,20,25,20,1,purple
1242,2020,12,0,0,24,27,-3.5,56.0,0,80,6,0,-3,51,0,0,1,0,16,30,30,1,purple
1243,2020,12,1,0,17,23,-6.5,49.0,0,60,7,0,-6,40,0,0,1,0,28,26,26,1,purple
1244,2020,12,0,0,19,14,-5.0,44.5,0,37,5,0,5,33,1,1,2,0,27,3,0,0,pink
1245,2020,13,0,0,28,38,-2.5,48.5,0,72,0,1,-10,66,0,0,0,1,18,1,18,2,blue
1246,2020,13,0,0,16,21,-2.5,46.0,0,72,0,1,-5,37,0,0,0,0,23,2,23,1,purple
1247,2020,13,0,0,30,34,-3.0,44.0,0,35,3,0,-4,64,1,0,0,1,11,6,11,0,pink
1248,2020,13,0,0,30,16,-8.5,49.5,0,34,6,0,14,46,1,1,1,0,12,26,12,0,pink
1249,2020,13,0,0,20,26,-3.5,50.0,0,72,0,1,-6,46,0,0,0,0,14,13,14,1,purple
1250,2020,13,1,0,22,16,-13.0,51.5,0,38,6,0,6,38,1,1,0,0,16,10,10,0,pink
1251,2020,13,0,0,0,45,-2.0,47.0,0,72,0,1,-45,45,1,0,0,0,22,17,22,1,purple
1252,2020,13,0,0,19,7,-10.0,43.0,0,80,3,0,12,26,1,1,1,0,20,7,20,1,purple
1253,2020,13,0,0,27,24,-10.0,51.5,0,72,0,1,3,51,1,1,0,0,21,15,15,2,blue
1254,2020,13,0,0,28,31,-7.5,48.5,0,39,13,0,-3,59,0,0,1,1,19,25,25,0,pink
1255,2020,13,0,0,12,17,-11.0,48.0,0,51,8,0,-5,29,1,0,0,0,24,28,24,0,pink
1256,2020,13,0,0,35,41,-3.5,53.5,0,47,2,0,-6,76,1,0,0,1,8,31,8,2,blue
1257,2020,13,0,0,17,23,-6.0,43.5,0,33,11,0,-6,40,1,0,0,0,32,27,32,0,pink
1258,2020,13,1,0,24,34,-1.5,48.0,1,72,0,1,-10,58,1,0,0,1,4,29,4,1,purple
1259,2020,13,1,0,34,17,-8.5,45.5,0,37,11,0,17,51,1,1,1,1,3,9,3,0,pink
1260,2020,14,1,0,24,3,-5.0,43.5,0,72,0,1,21,27,1,1,1,0,18,22,18,1,purple
1261,2020,14,1,0,26,15,-2.0,48.5,0,31,6,0,11,41,1,1,1,0,4,27,4,0,pink
1262,2020,14,0,0,27,32,-4.0,45.5,0,64,5,0,-5,59,1,0,0,1,10,5,10,2,blue
1263,2020,14,0,0,36,7,-1.0,46.5,0,30,3,0,29,43,0,1,1,0,6,13,6,0,pink
1264,2020,14,0,0,7,30,-3.0,44.0,0,44,1,0,-23,37,0,0,0,0,9,7,9,1,purple
1265,2020,14,0,0,24,31,-9.0,55.5,0,72,0,1,-7,55,0,0,1,0,12,11,11,1,purple
1266,2020,14,0,0,10,31,-7.5,53.0,0,66,1,0,-21,41,0,0,0,0,31,15,31,1,purple
1267,2020,14,0,0,27,44,-2.5,52.0,0,72,0,1,-17,71,0,0,0,1,14,19,14,2,blue
1268,2020,14,0,0,20,17,-1.0,49.0,0,72,0,1,3,37,1,1,1,0,17,2,17,1,purple
1269,2020,14,0,0,27,33,-7.0,51.5,0,80,5,0,-6,60,0,0,1,1,16,20,20,2,blue
1270,2020,14,0,0,7,26,-3.0,47.5,0,59,10,0,-19,33,0,0,0,0,1,24,1,1,purple
1271,2020,14,0,0,24,21,-7.5,42.5,0,56,9,0,3,45,0,1,1,1,26,23,26,0,pink
1272,2020,14,0,0,15,23,-3.0,43.5,0,58,7,0,-8,38,1,0,0,0,32,29,32,1,purple
1273,2020,14,0,0,40,3,-16.5,49.0,0,41,6,0,37,43,1,1,1,0,28,25,28,0,pink
1274,2020,14,0,0,26,14,-7.0,52.5,0,75,4,0,12,40,1,1,1,0,30,21,30,2,blue
1275,2020,14,1,0,42,47,-3.0,45.5,0,34,12,0,-5,89,0,0,0,1,3,8,3,2,blue
1276,2020,15,1,0,27,30,-3.5,52.5,0,72,0,1,-3,57,1,0,0,1,17,19,17,2,blue
1277,2020,15,0,0,19,48,-6.0,48.0,0,46,12,0,-29,67,0,0,0,1,4,10,4,1,purple
1278,2020,15,1,0,24,16,-9.0,53.0,0,30,2,0,8,40,1,1,0,0,12,5,5,0,pink
1279,2020,15,0,0,33,26,-6.0,49.5,0,72,0,1,7,59,1,1,1,1,1,26,1,2,blue
1280,2020,15,0,0,27,31,-6.0,49.5,0,72,0,1,-4,58,0,0,1,1,30,2,2,2,blue
1281,2020,15,0,0,40,14,-12.5,49.0,0,41,7,0,26,54,1,1,1,1,3,15,3,0,pink
1282,2020,15,0,0,41,33,-4.0,45.5,0,72,0,1,8,74,0,1,1,1,9,29,9,2,blue
1283,2020,15,0,0,27,20,-7.5,52.5,0,72,0,1,7,47,1,1,0,0,14,13,13,2,blue
1284,2020,15,0,0,20,23,-17.0,44.5,0,72,0,1,-3,43,1,0,0,0,25,18,25,1,purple
1285,2020,15,0,0,22,12,-1.0,40.0,0,79,9,0,10,34,0,1,1,0,20,22,20,1,purple
1286,2020,15,0,0,27,33,-3.0,47.0,0,72,0,1,-6,60,1,0,0,1,6,21,6,2,blue
1287,2020,15,0,0,29,32,-2.5,54.0,0,72,0,1,-3,61,0,0,0,1,16,23,16,2,blue
1288,2020,15,1,0,6,20,-6.5,44.5,0,34,1,0,-14,26,0,0,0,0,8,24,8,0,pink
1289,2020,15,0,0,46,25,-8.5,54.0,0,45,4,0,21,71,1,1,1,1,31,11,31,2,blue
1290,2020,15,0,0,15,20,-6.0,44.0,0,40,9,0,-5,35,0,0,1,0,28,32,32,0,pink
1291,2020,15,1,0,27,17,-14.5,40.5,0,43,9,0,10,44,0,1,1,1,7,27,7,0,pink
1292,2020,16,0,0,52,33,-6.5,49.5,0,72,0,1,19,85,1,1,1,1,23,21,23,2,blue
1293,2020,16,0,0,12,20,-6.0,49.0,0,72,0,1,-8,32,1,0,0,0,29,1,29,1,purple
1294,2020,16,0,0,7,47,-12.0,55.0,0,72,0,1,-40,54,0,0,0,0,30,11,30,1,purple
1295,2020,16,1,0,25,26,-2.5,50.0,0,72,0,1,-1,51,0,0,1,1,20,19,19,2,blue
1296,2020,16,0,0,27,13,-9.5,43.5,0,34,3,0,14,40,1,1,1,0,3,24,3,0,pink
1297,2020,16,0,0,37,17,-3.0,50.5,0,72,0,1,20,54,0,1,1,1,9,26,9,2,blue
1298,2020,16,1,0,40,14,-3.0,52.5,0,27,13,0,26,54,1,1,1,1,12,31,12,0,pink
1299,2020,16,0,0,31,37,-7.5,46.0,0,72,0,1,-6,68,1,0,0,1,7,13,7,2,blue
1300,2020,16,0,0,17,41,-9.5,47.0,0,54,7,0,-24,58,0,0,0,1,6,15,6,1,purple
1301,2020,16,0,0,17,14,-11.0,54.0,0,49,10,0,3,31,1,1,0,0,16,2,2,0,pink
1302,2020,16,0,0,19,16,-2.0,47.5,0,72,0,1,3,35,1,1,1,0,17,10,17,1,purple
1303,2020,16,0,0,23,16,-6.5,45.0,0,34,4,0,7,39,0,1,1,0,25,8,25,0,pink
1304,2020,16,0,0,28,24,-1.0,42.5,0,59,6,0,4,52,0,1,1,1,27,14,27,2,blue
1305,2020,16,0,0,20,9,-1.5,48.0,0,46,3,0,11,29,1,1,1,0,28,18,28,0,pink
1306,2020,16,0,0,13,20,-1.0,42.0,0,36,3,0,-7,33,0,0,0,0,5,32,5,0,pink
1307,2020,16,1,0,9,38,-7.0,47.0,0,41,5,0,-29,47,0,0,0,2,4,22,4,1,purple
1308,2020,17,0,0,56,26,-3.0,42.5,0,33,5,0,30,82,0,1,1,1,4,20,4,2,blue
1309,2020,17,0,0,7,33,-6.0,46.5,0,55,5,0,-26,40,0,0,0,0,23,5,23,1,purple
1310,2020,17,0,0,16,35,-4.5,48.5,0,32,6,0,-19,51,0,0,0,1,12,6,12,0,pink
1311,2020,17,0,0,3,38,-13.5,45.0,0,38,8,0,-35,41,0,0,0,0,3,7,3,1,purple
1312,2020,17,0,0,24,22,-10.5,44.5,0,38,5,0,2,46,1,1,0,1,8,27,27,0,pink
1313,2020,17,0,0,31,32,-2.5,50.5,0,54,7,0,-1,63,0,0,1,1,19,10,10,2,blue
1314,2020,17,0,0,35,37,-3.0,53.5,0,72,0,1,-2,72,0,0,1,1,21,11,11,2,blue
1315,2020,17,0,0,38,41,-7.0,55.5,0,72,0,1,-3,79,0,0,1,1,31,13,13,2,blue
1316,2020,17,0,0,28,14,-15.5,48.0,0,72,0,1,14,42,1,1,0,0,14,15,15,2,blue
1317,2020,17,0,0,21,38,-6.5,43.0,0,36,4,0,-17,59,0,0,0,1,17,16,17,0,pink
1318,2020,17,0,0,18,7,-1.0,42.0,0,72,0,1,11,25,1,1,1,0,18,1,18,1,purple
1319,2020,17,0,0,28,14,-3.0,41.0,0,33,5,0,14,42,1,1,1,1,22,25,22,0,pink
1320,2020,17,0,0,23,19,-1.5,43.5,0,34,8,0,4,42,0,1,1,0,24,9,24,0,pink
1321,2020,17,1,0,14,20,-6.5,43.5,0,37,6,0,-6,34,0,0,1,0,32,26,26,0,pink
1322,2020,17,0,0,23,26,-7.0,45.0,0,55,2,0,-3,49,0,0,1,1,28,29,29,0,pink
1323,2020,17,0,0,44,27,-7.0,51.0,0,64,5,0,17,71,1,1,1,1,30,2,30,2,blue
1324,2020,19,0,1,27,24,-7.0,50.5,0,34,6,0,3,51,1,1,0,1,4,14,14,0,pink
1325,2020,19,0,1,20,30,-3.0,42.5,0,39,1,0,-10,50,1,0,0,1,18,28,18,0,pink
1326,2020,19,1,1,23,31,-10.0,45.0,0,40,10,0,-8,54,0,0,1,1,30,32,32,0,pink
1327,2020,19,0,1,21,9,-11.0,48.0,0,72,0,1,12,30,1,1,1,0,23,6,23,1,purple
1328,2020,19,1,1,37,48,-5.5,47.5,0,34,1,0,-11,85,1,0,0,1,8,27,8,2,blue
1329,2020,19,0,1,13,20,-3.5,53.5,0,33,1,0,-7,33,0,0,0,0,3,31,3,0,pink
1330,2020,20,1,1,17,3,-2.5,49.5,0,34,13,0,14,20,1,1,1,0,4,3,4,0,pink
1331,2020,20,0,1,32,18,-7.0,45.0,0,35,13,0,14,50,1,1,1,1,12,18,12,0,pink
1332,2020,20,0,1,22,17,-8.0,56.0,0,40,13,0,5,39,1,1,0,0,16,8,8,0,pink
1333,2020,20,1,1,20,30,-2.5,53.0,0,72,0,1,-10,50,1,0,0,0,30,23,30,1,purple
1334,2020,21,0,1,26,31,-3.0,53.0,0,29,10,0,-5,57,1,0,0,1,30,12,30,0,pink
1335,2020,21,1,1,38,24,-3.0,55.0,0,40,7,0,14,62,1,1,1,1,16,4,16,0,pink
1336,2020,22,1,1,31,9,-3.0,54.5,0,63,9,0,22,40,0,1,1,0,30,16,30,2,blue
1337,2021,1,1,0,31,29,-7.5,51.5,0,80,6,0,2,60,1,1,0,1,30,9,9,2,blue
1338,2021,1,0,0,6,32,-3.5,48.0,0,72,0,1,-26,38,1,0,0,0,26,2,26,1,purple
1339,2021,1,0,0,16,23,-6.5,48.5,0,72,12,0,-7,39,1,0,0,0,27,4,27,1,purple
1340,2021,1,0,0,19,14,-5.0,44.5,0,82,4,0,5,33,1,1,2,0,5,25,0,1,purple
1341,2021,1,0,0,27,24,-3.0,48.0,0,82,11,0,3,51,0,1,1,1,7,21,7,2,blue
1342,2021,1,0,0,33,41,-7.5,46.0,0,72,0,1,-8,74,0,0,0,1,29,11,29,2,blue
1343,2021,1,0,0,37,21,-3.0,44.5,0,72,0,1,16,58,0,1,1,1,13,15,13,2,blue
1344,2021,1,0,0,16,28,-2.5,48.5,0,72,0,1,-12,44,0,0,0,0,28,14,28,1,purple
1345,2021,1,0,0,33,29,-6.0,53.0,0,88,11,0,4,62,1,1,0,1,16,8,8,2,blue
1346,2021,1,1,0,34,14,-7.5,44.5,0,72,0,1,20,48,1,1,1,1,18,6,18,2,blue
1347,2021,1,0,0,16,17,-2.5,44.5,0,78,11,0,-1,33,1,0,0,0,20,22,20,1,purple
1348,2021,1,0,0,38,3,-4.0,49.5,1,84,6,0,35,41,0,1,1,0,23,12,23,2,blue
1349,2021,1,0,0,13,27,-2.5,42.5,0,82,12,0,-14,40,0,0,0,0,10,24,10,1,purple
1350,2021,1,0,0,13,38,-3.0,51.5,0,82,6,0,-25,51,1,0,0,0,1,31,1,1,purple
1351,2021,1,0,0,16,20,-1.0,44.5,0,82,8,0,-4,36,0,0,0,0,17,32,17,1,purple
1352,2021,1,1,0,33,27,-4.5,51.0,0,72,0,1,6,60,0,1,1,1,19,3,19,2,blue
1353,2021,2,1,0,30,29,-3.0,41.0,0,72,4,0,1,59,1,1,0,1,32,24,24,2,blue
1354,2021,2,0,0,34,33,-4.0,51.0,0,72,0,1,1,67,1,1,0,1,1,21,21,2,blue
1355,2021,2,1,0,36,35,-4.0,55.5,0,72,4,0,1,71,0,1,1,1,3,16,3,2,blue
1356,2021,2,0,0,26,7,-3.5,44.0,0,85,6,0,19,33,0,1,1,0,5,23,5,2,blue
1357,2021,2,0,0,20,17,-3.0,45.0,0,80,5,0,3,37,1,1,2,0,6,7,0,1,purple
1358,2021,2,0,0,31,21,-12.5,48.0,0,75,8,0,10,52,1,1,0,1,8,13,13,2,blue
1359,2021,2,0,0,24,27,-4.0,47.5,0,72,0,1,-3,51,0,0,1,1,18,14,14,1,purple
1360,2021,2,0,0,13,23,-6.0,45.5,0,80,9,0,-10,36,0,0,0,0,10,15,10,1,purple
1361,2021,2,0,0,17,20,-3.0,55.0,0,72,0,1,-3,37,1,0,0,0,9,17,9,1,purple
1362,2021,2,0,0,0,35,-3.0,48.0,0,88,6,0,-35,35,0,0,0,0,4,20,4,1,purple
1363,2021,2,0,0,6,25,-5.5,42.5,0,75,8,0,-19,31,0,0,0,0,22,25,22,1,purple
1364,2021,2,0,0,11,17,-3.5,50.0,0,76,7,0,-6,28,0,0,0,0,29,26,29,1,purple
1365,2021,2,0,0,17,26,-6.0,47.5,0,79,2,0,-9,43,1,0,0,0,19,27,19,1,purple
1366,2021,2,0,0,30,33,-5.5,54.0,0,62,8,0,-3,63,1,0,0,1,31,28,31,2,blue
1367,2021,2,0,0,48,25,-12.5,52.0,0,86,4,0,23,73,1,1,1,1,30,2,30,2,blue
1368,2021,2,1,0,35,17,-10.5,48.0,0,72,13,0,18,52,1,1,1,1,12,11,12,2,blue
1369,2021,3,1,0,9,24,-8.0,43.0,0,72,0,1,-15,33,0,0,0,0,5,13,5,1,purple
1370,2021,3,0,0,43,21,-7.0,45.5,0,61,15,0,22,64,1,1,1,1,4,32,4,2,blue
1371,2021,3,0,0,26,6,-7.5,45.0,0,71,14,0,20,32,1,1,1,0,8,6,8,2,blue
1372,2021,3,0,0,26,0,-10.0,41.5,0,87,6,0,26,26,1,1,1,0,10,25,10,2,blue
1373,2021,3,0,0,17,19,-7.5,51.0,0,72,0,1,-2,36,0,0,1,0,3,11,11,1,purple
1374,2021,3,0,0,19,31,-8.0,51.5,0,82,7,0,-12,50,0,0,0,0,1,15,1,1,purple
1375,2021,3,0,0,24,30,-7.0,55.0,0,79,17,0,-6,54,1,0,0,0,17,16,17,1,purple
1376,2021,3,0,0,31,28,-3.5,45.0,0,72,0,1,3,59,1,1,0,1,19,20,20,2,blue
1377,2021,3,0,0,34,24,-1.0,55.0,0,72,0,1,10,58,0,1,1,1,18,30,18,2,blue
1378,2021,3,0,0,30,17,-2.0,54.0,0,72,0,1,13,47,0,1,1,0,21,28,21,2,blue
1379,2021,3,0,0,13,28,-3.0,43.5,0,72,9,0,-15,41,1,0,0,0,23,22,23,1,purple
1380,2021,3,0,0,14,17,-2.5,48.0,0,70,12,0,-3,31,1,0,0,0,2,24,2,1,purple
1381,2021,3,0,0,10,24,-2.5,42.5,0,69,8,0,-14,34,1,0,0,0,7,27,7,1,purple
1382,2021,3,1,0,28,30,-3.0,50.5,0,66,7,0,-2,58,1,0,0,1,12,29,12,2,blue
1383,2021,3,0,0,25,16,-5.0,47.0,0,72,3,0,9,41,1,1,1,0,31,14,31,2,blue
1384,2021,3,1,0,41,21,-3.5,51.5,0,72,0,1,20,62,1,1,1,1,9,26,9,2,blue
1385,2021,4,1,0,24,21,-7.5,46.0,0,69,4,0,3,45,1,1,0,0,7,15,15,1,purple
1386,2021,4,0,0,30,34,-2.0,47.5,0,72,0,1,-4,64,0,0,0,1,32,2,32,2,blue
1387,2021,4,0,0,40,0,-19.0,47.5,0,63,8,0,40,40,1,1,1,0,4,13,4,2,blue
1388,2021,4,0,0,24,14,-3.0,41.5,0,71,4,0,10,38,1,1,1,0,6,11,6,1,purple
1389,2021,4,0,0,36,28,-4.5,51.5,0,72,0,1,8,64,1,1,1,1,9,5,9,2,blue
1390,2021,4,0,0,7,23,-1.0,44.0,0,76,3,0,-16,30,1,0,0,0,3,10,3,1,purple
1391,2021,4,0,0,27,17,-6.0,45.0,0,67,4,0,10,44,1,1,1,0,12,27,12,2,blue
1392,2021,4,0,0,20,37,-4.0,54.0,0,72,0,1,-17,57,1,0,0,1,1,18,1,1,purple
1393,2021,4,0,0,17,27,-2.5,41.5,0,85,12,0,-10,44,1,0,0,1,14,20,14,1,purple
1394,2021,4,0,0,7,14,-1.0,52.0,0,72,0,1,-7,21,0,0,0,0,8,21,8,1,purple
1395,2021,4,1,0,17,19,-6.5,49.0,0,60,4,0,-2,36,0,0,1,0,30,22,22,1,purple
1396,2021,4,0,0,21,27,-7.0,42.5,0,72,0,1,-6,48,1,0,0,1,24,23,24,1,purple
1397,2021,4,0,0,27,24,-6.0,44.5,0,77,6,0,3,51,0,1,1,1,25,31,25,2,blue
1398,2021,4,0,0,30,42,-7.0,54.0,0,76,4,0,-12,72,0,0,0,1,16,26,16,2,blue
1399,2021,4,0,0,21,28,-2.5,52.0,0,87,5,0,-7,49,1,0,0,0,28,29,28,1,purple
1400,2021,4,1,0,28,14,-3.0,51.5,0,72,0,1,14,42,1,1,1,0,17,19,17,2,blue
1401,2021,5,1,0,17,26,-2.5,53.5,0,55,5,0,-9,43,0,0,0,0,18,28,18,1,purple
1402,2021,5,0,0,17,10,-6.0,48.5,0,72,0,1,7,27,1,1,1,0,1,29,1,1,purple
1403,2021,5,0,0,27,20,-3.0,45.5,1,63,8,0,7,47,1,1,1,1,2,25,2,2,blue
1404,2021,5,0,0,18,21,-2.5,46.0,0,74,9,0,-3,39,1,0,0,0,26,5,26,1,purple
1405,2021,5,0,0,22,25,-2.0,50.0,0,78,9,0,-3,47,0,0,0,0,12,7,12,1,purple
1406,2021,5,0,0,44,20,-7.0,52.5,0,72,0,1,24,64,1,1,1,1,9,24,9,2,blue
1407,2021,5,0,0,22,25,-8.0,39.0,0,72,0,1,-3,47,0,0,1,1,22,13,13,1,purple
1408,2021,5,0,0,19,37,-4.5,49.0,0,78,6,0,-18,56,0,0,0,1,31,15,31,1,purple
1409,2021,5,1,0,20,38,-3.0,57.0,0,69,7,0,-18,58,1,0,0,1,4,16,4,1,purple
1410,2021,5,0,0,9,20,-5.5,46.0,0,72,0,1,-11,29,1,0,0,0,6,19,6,1,purple
1411,2021,5,0,0,47,42,-2.5,47.0,0,72,0,1,5,89,1,1,1,1,17,8,17,2,blue
1412,2021,5,0,0,19,17,-10.0,49.5,0,72,0,1,2,36,1,1,0,0,21,11,11,1,purple
1413,2021,5,0,0,27,19,-1.5,40.0,0,73,2,0,8,46,0,1,1,1,27,10,27,2,blue
1414,2021,5,0,0,45,17,-11.0,48.0,0,84,5,0,28,62,1,1,1,1,30,20,30,2,blue
1415,2021,5,0,0,22,33,-2.5,43.5,0,70,9,0,-11,55,0,0,0,1,23,32,23,1,purple
1416,2021,5,1,0,31,25,-7.5,46.5,0,67,4,0,6,56,1,1,0,1,3,14,14,2,blue
1417,2021,6,1,0,22,28,-7.0,53.0,0,70,3,0,-6,50,0,0,1,0,30,26,26,1,purple
1418,2021,6,0,0,34,6,-3.0,51.0,0,62,13,0,28,40,1,1,1,0,3,17,3,2,blue
1419,2021,6,0,0,28,34,-2.5,45.5,0,63,7,0,-6,62,0,0,0,1,21,5,21,2,blue
1420,2021,6,0,0,14,24,-5.5,44.0,0,60,9,0,-10,38,0,0,0,0,12,6,12,1,purple
1421,2021,6,0,0,14,37,-3.0,48.0,0,59,14,0,-23,51,1,0,0,1,1,8,1,1,purple
1422,2021,6,0,0,24,34,-5.0,45.0,0,72,5,0,-10,58,1,0,0,1,19,10,19,1,purple
1423,2021,6,0,0,11,34,-3.5,46.5,0,72,0,1,-23,45,0,0,0,0,7,11,7,1,purple
1424,2021,6,0,0,31,3,-11.5,45.0,0,72,0,1,28,34,1,1,1,0,14,13,14,2,blue
1425,2021,6,0,0,23,20,-1.5,47.5,1,61,10,0,3,43,0,1,1,0,15,20,15,1,purple
1426,2021,6,0,0,29,35,-3.5,50.5,0,61,8,0,-6,64,0,0,0,1,9,22,9,2,blue
1427,2021,6,0,0,11,38,-7.5,49.0,0,62,10,0,-27,49,0,0,0,2,18,24,18,1,purple
1428,2021,6,1,0,23,20,-5.5,43.0,0,51,3,0,3,43,1,1,0,2,27,28,28,0,pink
1429,2021,6,0,0,13,31,-6.5,54.0,0,61,13,0,-18,44,0,0,0,0,16,32,16,1,purple
1430,2021,6,1,0,34,31,-6.0,53.5,0,61,2,0,3,65,0,1,1,1,31,4,31,2,blue
1431,2021,7,1,0,17,14,-2.0,40.0,0,57,16,0,3,31,1,1,1,0,8,10,8,0,pink
1432,2021,7,0,0,31,5,-20.0,47.5,0,72,0,1,26,36,1,1,1,0,1,13,1,2,blue
1433,2021,7,0,0,17,41,-6.5,46.0,0,61,6,0,-24,58,1,0,0,1,7,3,7,1,purple
1434,2021,7,0,0,24,10,-8.5,48.0,0,49,9,0,14,34,1,1,1,0,12,32,12,0,pink
1435,2021,7,0,0,33,22,-1.0,48.0,0,72,0,1,11,55,1,1,1,1,19,26,19,2,blue
1436,2021,7,0,0,28,19,-16.0,51.0,0,72,0,1,9,47,1,1,0,0,18,11,11,2,blue
1437,2021,7,0,0,28,30,-1.5,47.5,0,84,8,0,-2,58,0,0,0,1,2,20,2,2,blue
1438,2021,7,0,0,54,13,-7.0,42.5,0,55,5,0,41,67,1,1,1,1,22,25,22,2,blue
1439,2021,7,0,0,25,3,-3.0,43.0,0,58,5,0,22,28,0,1,1,0,24,5,24,0,pink
1440,2021,7,1,0,18,30,-3.5,41.5,0,62,16,0,-12,48,1,0,0,1,14,29,14,1,purple
1441,2021,7,0,0,38,3,-12.0,47.0,0,83,6,0,35,41,1,1,1,0,30,6,30,2,blue
1442,2021,7,0,0,27,3,-4.0,58.5,0,74,10,0,24,30,0,1,1,0,31,16,31,2,blue
1443,2021,7,1,0,10,13,-6.0,42.0,0,53,14,0,-3,23,0,0,1,0,23,28,28,0,pink
1444,2021,8,1,0,21,24,-6.5,51.0,0,72,0,1,-3,45,1,0,0,0,12,1,12,1,purple
1445,2021,8,0,0,13,19,-2.5,47.0,0,72,0,1,-6,32,1,0,0,0,5,2,5,1,purple
1446,2021,8,0,0,26,11,-15.0,48.5,0,46,11,0,15,37,1,1,2,0,4,20,0,0,pink
1447,2021,8,0,0,22,33,-4.5,40.0,0,53,14,0,-11,55,0,0,0,1,29,6,29,1,purple
1448,2021,8,0,0,10,15,-5.5,43.0,0,57,15,0,-5,25,1,0,0,0,27,8,27,1,purple
1449,2021,8,0,0,17,10,-4.0,45.0,0,42,4,0,7,27,1,1,1,0,10,32,10,0,pink
1450,2021,8,0,0,6,44,-3.0,48.0,0,72,0,1,-38,50,0,0,0,1,26,11,26,1,purple
1451,2021,8,0,0,22,38,-16.5,47.0,0,72,0,1,-16,60,0,0,1,1,18,13,13,1,purple
1452,2021,8,0,0,31,34,-3.0,51.0,0,72,0,1,-3,65,1,0,0,1,31,14,31,2,blue
1453,2021,8,0,0,24,27,-3.5,50.5,0,72,0,1,-3,51,1,0,0,1,22,17,22,1,purple
1454,2021,8,1,0,16,20,-4.0,49.0,0,72,0,1,-4,36,1,0,0,0,9,21,9,1,purple
1455,2021,8,0,0,36,27,-4.0,48.0,0,72,0,1,9,63,0,1,1,1,23,30,23,2,blue
1456,2021,8,0,0,34,31,-11.5,43.0,0,62,11,0,3,65,0,1,1,1,25,7,25,2,blue
1457,2021,8,0,0,31,7,-4.0,44.5,0,55,4,0,24,38,1,1,1,0,28,15,28,0,pink
1458,2021,8,1,0,20,17,-10.5,53.0,0,40,3,0,3,37,1,1,0,0,16,24,24,0,pink
1459,2021,9,1,0,45,30,-10.0,45.5,0,72,0,1,15,75,1,1,1,1,14,25,14,2,blue
1460,2021,9,0,0,34,31,-7.0,51.0,0,53,6,0,3,65,1,1,0,1,3,21,21,2,blue
1461,2021,9,0,0,6,24,-3.5,41.5,0,60,11,0,-18,30,0,0,0,0,22,5,22,1,purple
1462,2021,9,0,0,16,41,-2.0,47.5,0,54,2,0,-25,57,1,0,0,1,8,7,8,1,purple
1463,2021,9,0,0,16,30,-10.0,50.0,0,72,0,1,-14,46,1,0,0,0,10,9,10,1,purple
1464,2021,9,0,0,9,6,-14.5,48.5,0,58,6,0,3,15,0,1,1,0,15,4,15,1,purple
1465,2021,9,0,0,13,7,-7.0,48.0,0,68,15,0,6,20,1,1,0,0,16,12,12,1,purple
1466,2021,9,1,0,16,28,-7.0,53.0,0,72,0,1,-12,44,1,0,0,0,31,18,31,1,purple
1467,2021,9,0,0,17,9,-4.0,45.0,0,69,13,0,8,26,1,1,1,0,20,13,20,1,purple
1468,2021,9,0,0,25,27,-6.5,43.0,0,72,0,1,-2,52,1,0,0,1,2,23,2,1,purple
1469,2021,9,0,0,23,16,-3.0,47.0,0,53,3,0,7,39,0,1,1,0,24,19,24,0,pink
1470,2021,9,0,0,24,27,-1.0,49.5,0,54,4,0,-3,51,0,0,0,1,17,26,17,1,purple
1471,2021,9,0,0,17,31,-5.5,44.5,0,61,6,0,-14,48,1,0,0,1,1,29,1,1,purple
1472,2021,9,1,0,29,27,-7.0,40.0,0,58,5,0,2,56,1,1,0,1,27,6,6,2,blue
1473,2021,10,1,0,22,10,-8.5,47.0,0,76,6,0,12,32,0,1,1,0,20,3,20,1,purple
1474,2021,10,0,0,10,34,-7.0,41.5,0,72,0,1,-24,44,1,0,0,1,5,1,5,1,purple
1475,2021,10,0,0,43,3,-7.5,55.0,0,72,0,1,40,46,1,1,1,0,9,2,9,2,blue
1476,2021,10,0,0,13,30,-1.0,44.5,0,64,8,0,-17,43,1,0,0,0,26,10,26,1,purple
1477,2021,10,0,0,17,0,-3.0,49.0,0,37,12,0,17,17,1,1,1,0,12,28,12,0,pink
1478,2021,10,0,0,23,17,-10.5,48.0,0,72,0,1,6,40,1,1,0,0,14,15,15,1,purple
1479,2021,10,1,0,14,41,-2.5,54.0,0,72,0,1,-27,55,0,0,0,1,16,19,16,1,purple
1480,2021,10,0,0,20,27,-3.0,53.5,0,72,0,1,-7,47,1,0,0,0,21,17,21,1,purple
1481,2021,10,0,0,45,7,-2.5,45.0,0,48,7,0,38,52,1,1,1,1,22,8,22,2,blue
1482,2021,10,0,0,17,45,-13.5,48.5,0,46,6,0,-28,62,0,0,0,1,4,25,4,1,purple
1483,2021,10,0,0,16,16,-6.0,40.5,0,38,2,0,0,32,1,0,0,0,0,0,11,0,pink
